Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count
7GPRRVEITAG5,"HP 14"" Pentium 4GB/64GB Chromebook, 14"" HD Display, Intel Pentium Silver N5000, 4GB RAM, 64GB eMMC, Intel UHD Graphics 605, 14a-na0031wm","Google Classroom Compatible! Knock out any assignment while binge watching your favorite shows on the HP Chromebook 14a-na0031wm. It offers the beauty of a 14-inch diagonal micro-edge HD display with screen-to-body ratio of 82%, and speakers tuned by the audio experts at B&O, making for a front-row entertainment experience from the convenience of your lap. You'll get the responsive performance you're looking for with an IntelÂ® PentiumÂ® Silver processor, 64 GB eMMc. and up to 13 hours and 30 minutes of battery life that helps you get everything done. Redefine how you work and play with the seamless integration of your favorite Chrome browser, always secure and up to date, and access to a huge selection of apps in the Google Play Store. Scroll, zoom, and navigate with a simple touch using the HP Imagepad with multi-touch, supporting four finger gestures. At less than four pounds, this thin and light silver Chromebook laptop is easy to take from room to room or on the road. This item was manufactured in 2019. Operating system: Chrome Processor: Intel Pentium Silver N5000 Processor Display: 14.0-inch diagonal HD, SVA, anti-glare, micro-edge, WLED-backlit Memory: 4 GB LPDDR4-2400 SDRAM (onboard) Internal storage: 64 GB eMMC Graphics: Intel® UHD Graphics 605 Sound: Audio by B&O with dual speakers Battery life: Up to 13 hours and 30 minutes (mixed usage) Wireless: Realtek Wi-Fi 5 (2x2)(19a) and Bluetooth® 5.0 combo Camera: HP Wide Vision HD Camera with integrated dual array digital microphone Product weight: 3.24 lb MFG Year: 2019 ",https://walmart.com/ip/7GPRRVEITAG5,Electronics,/HP Chromebooks,$302.54,4.4,113 ratings
786RTQUQGT0N,"HP 15.6"" i3 8GB/256GB Laptop-Silver","Stay productive, entertained and connected anywhere you go with the HP Laptop 15-dy1031wm. Weighing less than four pounds right out of the box, this notebook contains a 15.6-inch diagonal, micro-edge, high-definition display (with an 82% screen-to-body ratio), a 10th generation IntelÂ® Core i3 processor, 8 GB SDRAM and a 256 GB solid state driveâa powerhouse of a machine all in a thin and light design that can fit right into your backpack. Powerful IntelÂ® UHD graphics allow smooth streaming for all your gaming and video needs while the HP TrueVision HD Camera and dual microphones help make your own content vibrant and clear. Forgot your charger at the office? No problem. The HP Laptop 15-dy1031wm can last seven hours and 45 minutes of wireless streaming (10 hours of video playback) on one charge and if you find yourself in a rush, this silver notebook PC can go from 0 to 50% charge in about 45 minutes. This item was manufactured in 2020. Operating system: Windows 10 Home in S mode Processor: 10th Generation IntelÂ® Coreâ¢ i3-1005G1 Display: 15.6-inch diagonal HD, SVA, BrightView, micro-edge, WLED-backlit Memory: 8 GB DDR4-2666 SDRAM (1 x 8 GB) Internal storage: 256 GB PCIeÂ® NVMeâ¢ M.2 SSD Graphics: IntelÂ® UHD Graphics Camera: HP TrueVision HD Camera with integrated dual array digital microphones Product weight: 3.75 lb This item was manufactured in 2020   Google Classroom Compatible  ",https://walmart.com/ip/786RTQUQGT0N,Electronics,/Windows 10 Laptops,$495.00,4.2,600 ratings
3ADBOKUWBMO3,"Acer Aspire 3 Laptop, 15.6"" Full HD, 10th Gen Intel Core i5-1035G1, 8GB DDR4, 256GB NVMe SSD, Windows 10 Home, A315-56-594W","Powerful and portable, the Aspire 3 laptop delivers on every aspect of everyday computing. Featuring the new 10th Gen InteI® Core™ i5 processor, the Aspire 3 opens more possibilities than ever before—via performance, connectivity and entertainment. The Aspire 3 is the perfect laptop for every need. It packs a beautiful 15.6"" Full HD screen, solid performance and the Dual-Band WiFi into an attractive design that's easy to place in a backpack and take to class. Offering good bang for your buck, this laptop has all the essentials you need so you can quickly browse the Web, manage a budget, or catch up on schoolwork.  10th Generation Intel® Core™ i5-1035G1 Processor (Up to 3.6GHz) 15.6"" Full HD (1920 x 1080) Acer ComfyViewTM LED-backlit Display    8GB DDR4 Memory  256GB NVMe SSD Windows 10 Home   What's Included:  Acer Aspire 3 A315-56-594W Power adapter 2020 Model ",https://walmart.com/ip/3ADBOKUWBMO3,Gifts & Registry,/Gift Finder,$399.00,4.4,55 ratings
5FIKGQYS7ZTL,"Gateway 14.1"" FHD Ultra Slim Notebook, Intel Core i5-1035G1, 16GB RAM, 256GB SSD, Tuned by THX Audio, Fingerprint Scanner, Webcam, HDMI, Cortana, Windows 10 Home",,https://walmart.com/ip/5FIKGQYS7ZTL,Electronics,/All Gateway,$479.00,4.2,30 ratings
3OJH9KOL9874,"Asus VivoBook 14"" FHD Thin and Light Laptop, AMD Ryzen 5 3500U Processor, 8GB RAM, 256GB SSD Storage, Windows 10 (Google Classroom Compatible)","ASUS VivoBook, a perennial favorite, is getting a new, bolder look thatʹs sure to get pulses racing. The slim and lightweight VivoBook 14 is available in Bespoke Black that have been chosen to reflect your personality. The positive vibes continue when you open the lid, where you’re greeted by an Enter key. VivoBook 14 brings out the true you, both inside and out. 14"" Full HD NanoEdge display with 84% screen-to-body ratio Powerful AMD Ryzen 5 3500U Processor (2M Cache, up to 3.7 GHz) 8GB DDR4 RAM 256GB PCIe SSD Windows 10 Home Ergonomic Backlit Keyboard Fingerprint Sensor USB 3.1 Type-C USB 3.1 Type-A USB 2.0 Gig+ WiFi 6 This item was manufactured in 2020   Google Classroom Compatible  ",https://walmart.com/ip/3OJH9KOL9874,Gifts & Registry,/Gift Finder,$449.00,4.5,113
3IKNXQWQ6PJ6,"HP Pavilion 15.6"" FHD Gaming Laptop, Intel Core i7-9750H, NVIDIA GeForce GTX 1650 4GB, 8GB RAM, 256GB SSD, Shadow Black w/ Acid Green Backlit Keyboard, 15-dk0055wm","The thin and powerful HP Pavilion 15-dk0055wm Gaming Laptop lets you experience high-grade graphics and processing power that meets your gaming and multitasking needs. Take on anything and everything with a 9th generation Intel Core processor and NVIDIA GeForce graphics. A high-resolution display with fast refresh rate delivers smooth gameplay visuals, while also bringing entertainment and content to life. The HP Pavilion Gaming Laptop is equipped with a dual fan system for enhanced thermal cooling. Wide rear corner vents and additional air inlets maximize airflow to optimize your overall performance and stability, keeping the machine cool during extended usage. A sleek micro-edge bezel display provides a maximum viewing experience while the front-firing speakers with AUDIO by B&O deliver powerful, custom-tuned sound. Bring home the HP Pavilion 15-dk0055wm Gaming Laptop today. HP Pavilion 15-dk0055wm Gaming Laptop:  Experience high-grade graphics and processing power that meets your gaming and multitasking needs Processor: 9th generation Intel Core i7-9750H NVIDIA GeForce graphics Fast refresh rate delivers smooth gameplay visuals 8GB SDRAM Equipped with a dual fan system for enhanced thermal cooling Wide rear corner vents and additional air inlets maximize airflow Front-firing speakers with AUDIO by B&O deliver powerful, custom-tuned sound ",https://walmart.com/ip/3IKNXQWQ6PJ6,Electronics,/Windows 10 Laptops,$949.99,4.5,13 ratings
6P3V9Y19567B,"Gateway 14.1"" FHD Ultra Slim Notebook, Intel Core i3-1005G1, 4GB RAM, 128GB SSD, Tuned by THX Audio, Fingerprint Scanner, Webcam, HDMI, Cortana, Windows 10 S",,https://walmart.com/ip/6P3V9Y19567B,Electronics,/All Gateway,$369.00,4.4,32 ratings
40GAOAJOXK4H,Samsung SERIES 3 EXYNOS5 1.7G 2GB 16GB OPEN BOX B-STOCK NO RETURNS,SERIES 3 EXYNOS5 1.7G 2GB 16GB OPEN BOX B-STOCK NO RETURNS,https://walmart.com/ip/40GAOAJOXK4H,Electronics,/Samsung Chromebooks,$299.99,4.1,873 ratings
64BWA19FXIXY,"HP 15.6"" Pentium 4GB/500GB Laptop-Scarlet Red","Designed to keep you productive and entertained from anywhere, the HP Laptop 15-dw0081wm combines a sleek and portable design and up to 10 hours of battery lifeâplus, when you run low, you can go from 0 to 50% charge in approximately 45 minutes with HP Fast Charge. Featuring a 15.6-inch diagonal micro-bezel HD Brightview display (with screen-to-body ratio of 81%), IntelÂ® PentiumÂ® Silver processor and UHD graphics, 4 GB SDRAM and 500 GB hard drive, this notebook PC is powerful enough for your busiest days. The HP TrueVision HD Camera with integrated dual-array digital microphones, plus tuned stereo speakers, enable video chatting with vibrant clarity, even in low light. Weighing under four pounds, this thin, light, scarlet red laptop is easy to take from your family room to your home office or on the road. This item was manufactured in 2020. Operating system: Windows 10 Home Processor: IntelÂ® PentiumÂ® Silver N5000 Processor Display: 15.6-inch diagonal HD, SVA, BrightView, micro-edge, WLED-backlit Memory: 4 GB DDR4-2400 SDRAM (1 x 4 GB) Internal storage: 500 GB 5400 RPM SATA hard drive Graphics: IntelÂ® UHD Graphics 605 Battery life: Up to 10 hours (mixed usage) Camera: HP TrueVision HD Camera with integrated dual array digital microphones Product weight: 3.99 lb This item was manufactured in 2020   Google Classroom Compatible  ",https://walmart.com/ip/64BWA19FXIXY,Electronics,/Windows 10 Laptops,$409.99,4.2,710 ratings
46LTN5UK0H4P,"Acer ChromeBook 11 Laptop- 16GB SSD, 4GB RAM, Intel Celeron CPU, Chrome OS","Condition Note: Refurbished - Like New   Acer ChromeBook 11 C740-C4PE Laptop HDD: 16GB SSD RAM Memory: 4GB DDR3L CPU Processor: Intel Celeron 3205U @ 1.5GHz OS: Chrome OS  Includes Laptop & Power Cable Only- No Additional Cables, Accessories, or Software Included. May be missing rubber bumpers on screen.Acer ChromeBook 11 Laptop- 16GB SSD, 4GB RAM, Intel Celeron CPU, Chrome OS - Refurbished",https://walmart.com/ip/46LTN5UK0H4P,Electronics,/Refurbished Chromebooks,$169.99,2.7,3 ratings
29YP9KS98V1C,"SAMSUNG Chromebook 4+ 15.6"" Intel® Celeron® Processor N4000 4GB RAM 64GB eMMC Intel UHD Graphics 600 - XE350XBA-K02US","Google Classroom Compatible! The quality of Samsung meets the accessibility of Chrome OS. Immerse yourself in the content you love on 15.6 inches of truly maximized screen space. Its all-new light and compact design lets you stream, work, create, and play on a fast, secure device designed to take everywhere. This item was manufactured in 2020.    Large and immersive 15.6” display in a compact frame     Military-grade durability     Ultra-fast connectivity with Gigabit WiFi     Advanced security with multiple layers of built-in virus protection     10.5 hours of battery life     Google Assistant enabled    ",https://walmart.com/ip/29YP9KS98V1C,Electronics,/Samsung Chromebooks,$319.98,4.4,140 ratings
47PY6VDQ0ZCW,"Lenovo IdeaPad Gaming 3 Laptop, 15"" FHD, Intel Core i7-10750H, 8GB RAM, 256GB SSD, NVIDIA GeForce GTX 1650, Onyx Black, Windows 10, 81Y400LJUS","Time to elevate your game and esports experience beyond the realm of the ""just acceptable"" with a PC that stands tall amongst your gaming circle. Engineered with the latest-generation 10th Generation Intel Core processors, NVIDIA GeForce graphics, DDR4 memory and PCIe SSD storage, the Lenovo IdeaPad Gaming 3 projects a quiet and serene confidence with smooth, crystal-clear visuals and seamless gameplay that stays cool through improved 5th Generation thermals. The IdeaPad Gaming 3 is also stunning visually turned on or off with a clear FHD display and an advanced gaming keyboard housed in an iridescent slick Onyx Black that refracts light at the nano-molecular level for a gaming PC that truly catches the eye. This item was manufactured in 2020.Operating system: Windows 10 Processor: 10th Generation Intel Core i7-10750H Hexa Core Processor Display: 15.6"" FHD IPS LED Backlit Anti-Glare Display Memory: 8GB 2933MHz DDR4 RAM  Internal storage: 256GB 2242 NVMe TLC Solid State Drive Graphics: NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Optical Drive: None Audio: 2 x 1.5W Speakers with Dolby Audio Battery life: Up to 9 Hours Wireless: 2 x 2 802.11AX Wi-Fi 6 with Bluetooth 5 Webcam: 720P with Privacy Shutter and Dual Array Microphones Product weight: 4.84 lbs Color: Onyx Black     Google Classroom Compatible  ",https://walmart.com/ip/47PY6VDQ0ZCW,Electronics,/Lenovo Gaming Laptops,$745.00,4.7,41 ratings
7KBYMQWV0LIA,"Lenovo IdeaPad 3 15"" Laptop, Intel Core i3-1005G1 Dual-Core Processor, 8GB Memory, 256GB Solid State Drive, Windows 10S - Abyss Blue - 81WE008HUS (Google Classroom Compatible)","Engineered for long-lasting performance, the Lenovo IdeaPad 3 delivers powerful performance in a laptop that's perfect for your everyday tasks, with features that you can depend on. 2020 modelOperating System: Windows 10 in S Mode Processor: 10th Generation Intel Core i3-1005G1 Dual Core Processor Display: 15.6"" HD LED Backlit Anti-Glare Display Memory: 8GB DDR4 2666 MHz RAM (4GB OnBoard + 4GB DIMM) Internal Storage: 256GB 2242 NVMe TLC SSD Storage Graphics: Integrated Intel UHD Graphics Optical Drive: None Battery Life: Up to 7.5 Hours Audio: 2 x 1.5W Speakers with Dolby Audio Wireless: 2 x 2 802.11AC Wi-Fi and Bluetooth Combo Webcam: 0.3MP Camera with Privacy Shutter and Dual Array Microphones Product Weight: 4.07 lbs Color: Abyss Blue  Google Classroom Compatible  ",https://walmart.com/ip/7KBYMQWV0LIA,Gifts & Registry,/Gift Finder,$496.98,4.5,2575 ratings
4WVCMC3TCQL2,"Dell Chromebook - 11.6"" - Celeron N2840 - 4 GB RAM - 16 GB SSD - English (Refurbished)","About Chromebook: Chromebook is a computer for the way the modern world works, with thousands of apps, built-in virus protection and cloud backups. It is secure, fast, up-to-date, versatile and simple. Built for speed and simplicity: Starts in seconds and stays fast throughout the day. More up-time between charges: With up to 8 hours* of battery life, you can surf, work or play from anywhere. (*All Chromebooks come with at least 8 hours of battery life.) Security from the start: Automatic updates and backups offer protection and peace of mind Do more with apps: Entertainment or productivity, all your favorite apps are available in the Google Play store. Designed with you in mind: Hardware from premium manufacturers with innovative and sleek designs. Set digital ground rules with Family Link: Parents can manage their family's apps and websites, set screen time limits, and even remotely lock devices. Discover your Chromebook: hereDell Chromebook 3120 - 11.6"" - Celeron N2840 - 4 GB RAM - 16 GB SSD - English",https://walmart.com/ip/4WVCMC3TCQL2,Electronics,/Dell Chromebooks,$144.95,3.4,183 ratings
796HCQVPIHU1,"Details about  Acer C720-2103 11.6 in chromebook, Intel Celeron 1.4GHz 2GB Ram | 16GB SSD (Refurbished)","Get a lightweight and powerful laptop to do it all. With the Acer Chromebook Laptop, you can browse the Internet, write documents, play games, work, and more. This certified refurbished laptop is renewed to look and work like new. Easily see the apps, documents, photos, and videos on your Chromebook's screen. This notebook laptop features a large HD quality screen touchscreen. It measures 11.6 inches across the diagonal with a resolution of 1,366 x 768 pixels. Connect your Chromebook laptop to WiFi, extra screens, cameras, and other devices with ease. Your Chromebook laptop computer keeps up with the work you do with its high-speed 1.40 GHz Intel Celeron Dual-Core processor. You'll have all the memory needed for multitasking and document storage with 2GB RAM and 16GB memory. You can even video chat with the front-facing camera.Details about Acer C720-2103 11.6 in chromebook, Intel Celeron 1.4GHz 2GB Ram | 16GB SSD (Refurbished)",https://walmart.com/ip/796HCQVPIHU1,Electronics,/Acer Chromebooks,$144.98,2.5,10 ratings
4GL6MBNGUC21,"Lenovo IdeaPad 3 15.6"" Laptop, Intel Core i3-1005G1 Dual-Core Processor, 4GB Memory ,128GB Solid State Drive, Windows 10S - Almond - 81WE0016US","Engineered for long-lasting performance, the Lenovo IdeaPad 3 delivers powerful performance in a laptop that's perfect for your everyday tasks, with features that you can depend on. 2020 modelOperating System: Windows 10 in S Mode Processor: 10th Generation Intel Core i3-1005G1 Dual Core Processor Display: 15.6"" HD LED Backlit Anti-Glare Display Memory: 4GB DDR4 2666 MHz OnBoard RAM Internal Storage: 128GB 2242 NVMe TLC SSD Storage Graphics: Integrated Intel UHD Graphics Optical Drive: None Battery Life: Up to 7.5 Hours Audio: 2 x 1.5W Speakers with Dolby Audio Wireless: 2 x 2 802.11AC Wi-Fi and Bluetooth Combo Webcam: 0.3MP Camera with Privacy Shutter and Dual Array Microphones Product Weight: 4.07lbs Color: Almond  Google Classroom Compatible  ",https://walmart.com/ip/4GL6MBNGUC21,Electronics,/All Lenovo Laptops,$422.89,4.5,1911 ratings
5DVO8P4GOAXL,"Acer 315 15.6"" Celeron 4GB/32GB Chromebook, 15.6"" HD Display, Intel Celeron N4000, 4GB LPDDR4, 32GB eMMC, Protective Sleeve, Chrome OS - CB315-3H-C2C3",,https://walmart.com/ip/5DVO8P4GOAXL,Electronics,/Acer Chromebooks,$272.88,4.6,1112 ratings
5N7Z44N018QV,"ASUS VivoBook Flip 14"" i3 2-in-1 Touch 4GB/128GB Laptop, Intel Core i3-8145U Processor, 4GB DDR4RAM, 128GB SSD, Fingerprint Reader, Star Grey, Windows 10 in S Mode, TP412FA-OS31T","Go mobile with this ASUS laptop, which offers secure fingerprint access and an intuitive interface with a responsive 14"" touch screen. Thanks to the wireless connections, it's easy to access your network and other BluetoothÂ®-enabled devices. 14"" touch screen allows you to navigate features using your fingertips. 1920 x 1080 FHD resolution presents visuals in crisp clarity. owered by an 8th Gen Intel Core i3 processor for the speed you need. 4GB of memory is available to run your programs and games. Memory is expandable up to 12GB. Additional memory is sold separately. 128GB solid state drive holds your songs, photos, documents and other files. Solid state drives have no moving parts, which generally results in faster start-up times, reduced heat production and less drain on the battery than hard drives. This item was manufactured in 2020.     14"" FHD Convertible touch display Intel Core i3-8145U Processor (4M Cache, up to 3.9GHz) 4GB DDR4 RAM 128GB SSD Portable and convertible 2-in-1 laptop with four viewing modes:  tablet, tent, stand, laptop Comprehensive connections - USB3.1 Type-C (Gen 1), USB 3.0, USB 2.0, SD Card reader, HDMI Wi-Fi 5 Windows 10 S Mode Model: TP412FA-OS31T This item was manufactured in 2020    Google Classroom Compatible  ",https://walmart.com/ip/5N7Z44N018QV,Electronics,/Asus Touchscreen Laptops,$399.00,4.5,63 ratings
705U72MOLHT3,"HP 14-dk0076nr - A4 9125 / 2.3 GHz - Win 10 Home in S mode - 4 GB RAM - 64 GB SSD - 14"" 1366 x 768 (HD) - Radeon R3 - Wi-Fi, Bluetooth - natural silver, vertical brushed pattern - kbd: US","HP 14-dk0076nr - 14"" - A4 9125 - 4 GB RAM - 64 GB SSD - USKey Features and Benefits:  SleekDesigned for portability, this lightweight laptop has a micro-edge display with ultra-narrow bezel, giving you lots of screen in a smaller frame. Responsive and reliable performanceWith the latest Dual-Core AMD A4 Series processor and a super responsive precision touch pad ��������� you've got the power to surf, stream, and do more like never before. Stay Connected and EntertainedLong-lasting battery life and fast-charge technology, this laptop lets you work and play all day. It includes ample storage for photos, videos, and music-plus a USB-C port ready for the future of connectivity.  What's Included:  HP 14-dk0076nr 3-cell battery Power adapter ",https://walmart.com/ip/705U72MOLHT3,Electronics,/Windows 10 Laptops,$349.00,3.6,10 ratings
1IK7WP3MRI8V,"Refurbished Apple MacBook 13.3"" Laptop Intel Core 2 Duo P7550 2.26GHz 250GB 2GB - MC207LLA","Product Description Features a durable unibody enclosure that slips easily into your bag or backpack And its 13-inch LED-backlit glossy widescreen display makes your photos, videos, games, and websites come alive with vivid color.The built-in battery lasts up to 7 hours on a single charge.The glass Multi-Touch trackpad supports two-finger scroll, right-click, and Multi-Touch gestures that let you interact with your Mac in a whole new way.With a fast 2.26GHz Intel Core 2 Duo processor, 2GB of memory, and advanced NVIDIA graphics, MacBook provides plenty of horsepower for most everything you do on a computer, from browsing the Internet to editing video to playing the latest 3D games.  Certified Refurbished Grade B condition White unibody design Mac OS X version 10.6 pre-installed 6-cell Lithium-ion Polymer battery Intel Core 2 Duo P7550 2.26 GHz processor 3 MB L2 Cache, 1066 MHz FSB Speed 2 GB DDR3 SDRAM (supports up to 4 GB) 250 GB SATA hard drive Slot-loading DVD±RW DL drive NVIDIA GeForce 9400M graphics processor with 256 MB of DDR3 SDRAM shared with main memory Integrated audio with built- in stereo speakers Built-in omnidirectional microphone Built-in 10/100/1000 Gigabit Ethernet Built-in AirPort Extreme Wi-Fi (based on IEEE 802.11n draft specification) Built-in Bluetooth 2.1 + EDR (Enhanced Data Rate) module Built-in iSight camera Keyboard with touchpad 13.3-inch LED- backlit glossy TFT widescreen LCD display (1280 x 800 resolution) Kensington cable lock slotBattery Specifications: 6-cell Lithium-ion Polymer type 60 Wh 10.95VI/O Ports: One (1) RJ-45 Ethernet One (1) Mini Display port Two (2) USB 2.0 ports One (1) Combined optical digital audio output/headphone out mini-jackPower Specifications: 16.5V --- 3.65AUnit Dimensions: 0.95 x 12.78 x 8.94-inches (H x W x D, approximate) Weight: 4.5 lbs. (2.04 kg) Package Includes: Apple MacBook Core 2 Duo 2.26 GHz 13.3-inch Notebook Mac OS X version 10.6 pre-installed 6-cell battery Power adapter (Input: 100 - 240V ~ 50/60Hz, 1.5A Output: 16.5V --- 3.65A) Refurbished Notebook Grade:  Grade BNotebook is in very good working condition, has minor cosmetic blemishes, examples of which are (but not limited to): Scratches in case (particularly the top lid) Very fine hairline cracks in hinge, USB, power port areas or casing that does not affect usability Very minor denting that does not affect usability (particularly on the corners) Fine scratches or scuffs in the screen (not noticeable when powered on) Bright or dead pixels (two or less) No wear or minor wear on keyboard/trackpad May have ""skin"" on the top lid Condition of the underside of the laptop is not used for grading",https://walmart.com/ip/1IK7WP3MRI8V,Electronics,/Apple Laptops,$299.00,3.3,144 ratings
