Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count,Recommended_Prods
5JICKNC8ZVGN,"Kauai Coffee Vanilla Macadamia Nut Hawaiian Ground Coffee, 10 Ounce Bag"," Start your day off right with a fresh brew of Kauai Vanilla Macadamia Nut Ground Coffee:    One sip of our vanilla macadamia nut ground coffee and you’re instantly transported to paradise! Vanilla Macadamia Nut coffee is a 100% premium Arabica ground coffee, featuring a smooth, delicious flavor and amazing aroma. Kauai Coffee Company is Hawaii’s largest coffee grower, and the largest coffee grower in the U.S. Some call Kauai paradise. We simply call it home.   Kauai Vanilla Macadamia Nut Ground Coffee:    100% PREMIUM ARABICA – Smooth, delicious flavor and amazing aroma  10% HAWAIIAN SOURCED COFFEE - Direct from our Koloa Estate on the island of Kauai    VANILLA MACADAMIA NUT – The taste of sweet vanilla beans with toasted macadamia nuts for an authentic taste of Hawaii HAWAII’S LARGEST COFFEE GROWER – Kauai Coffee is Hawaii’s largest coffee grower. With about 4 million coffee trees grown on 3,100 acres – a true Hawaiian coffee estate! ",https://walmart.com/ip/5JICKNC8ZVGN,Food,/Ground Coffee,$6.98,4.6,31 ratings,"['17C39X9MPPAA', '7J7K4U2AXHDS', '5XQEVKEU7ZY4', '6K1NCOMN2F7Q', '4JDJK5CODVV4', '7K270V6BCMW5', '26ZBGHJ3O4FZ', '3O91R23XDJOX', '6R4QN746POLC', '3SGUCQW4ROU9', '1K2SJ8PCKEEY', '5NT7F71OU4QW', '7L16JZS6DCIX', '74UO6K8TQ6I1', '1HW0UH0B7K4G', '5IQQDJ46NFBB', '17C39X9MPPAA', '5XQEVKEU7ZY4', '1UKW2NJAD55Q', '13Y3NY9F6SAV', '0Y7PXRSB2T2C', '22PIPDMKXLY7', '1QMH0LX4O37E', '214TUK3CHK3B', '2W9G8U0G9637', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
525YQSQJVM7K,Starbucks Medium Roast Ground Coffee — House Blend — 100% Arabica — 1 bag (20 oz.),"We're updating the look of our packaging. You may receive either package while we transition to our new look. It's deceptively simple. A blend of fine Latin American beans roasted to a glistening, dark chestnut color. Loaded with flavor, balancing tastes of nut and cocoa, with just a touch of sweetness from the roast. This coffee is our beginning, it's the very first blend we ever created for you back in 1971. And this one blend set the course for the way our master blenders and roasters work today. A true reflection of us and a delicious cup of coffee, period. It all starts here. House Blend has aroma, body and flavor, all in balance—with tastes of nuts and cocoa brought out by the roast We are currently updating our packaging look. You may receive either package for a limited time Enjoy the Starbucks coffee you love without leaving the house For best taste, use cold, filtered water and store ground coffee in a cool, dark place Each pack includes one 20-ounce bag of ground Starbucks coffee for your home or office ",https://walmart.com/ip/525YQSQJVM7K,Food,/Ground Coffee,$10.98,4.5,460 ratings,"['3H879IJRV14G', '4SZ0XO9RNKNB', '4GMU3JPV8RDF', '3O42NE48FYSH', '1V71GP3J4OYL', '7DMFSYNKIDPG', '3LLVEKVURR6P', '3SUICOY5BH5W', '0W39WWE32KUW', '43JVP4MCRWKM', '3C2SFZ6UIUVP', '6R4QN746POLC', '2P84N8PCW09C', '2IGHRI5F86DO', '1V71GP3J4OYL', '3O42NE48FYSH', '2XBK83R5ZWD4', '3PVWPH6W1RR8', '4N23OGO0ISNT', '26RIEE0U04XE', '24ZB4DY7TIYV', '135CLIQYUR6Y', '4P1N5OI676MQ', '4V239FQM27M0', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
1AX32132WRKP,Community Coffee Café Special® Decaf Med-Dark Roast Ground 32 oz Gable Top,"Our Café Special® Decaf is designed to highlight coffee beans known for their sweeter profile. We roast this coffee to a medium-dark color to bring out notes of caramel and cocoa, giving you the taste of your favorite café without the caffeine. Smooth, flavorful blend without the caffeine We take high quality 100% Arabica beans, roast them & grind them to perfection. Our ground coffee is constantly watched, brewed & tasted by our experts for rich & flavorful coffee. 32 ounces We have been dedicated to sustainability from farm-to-cup for years, now we have joined the Sustainable Coffee Challenge. As part of this challenge we intend to be fully sustainable by 2021. Since Community Coffee Company was started in 1919, it’s been family owned and family operated. We still work with many of the same family-run farms we’ve worked with for generations. Generations of coffee drinkers have trusted us to serve them only the best coffee. ",https://walmart.com/ip/1AX32132WRKP,Food,/Ground Coffee,$13.56,4.9,154 ratings,"['5DBG5THD8YLZ', '22PIPDMKXLY7', '25ENMWVBBT3F', '49E0MB4R0TI0', '3V1DA6J02S5F', '5XIBNR04VKUF', '3M84DHPHPHLU', '7D6ZA5OVGR9E', '2N42DU4X8WO3', '1JSUSLGAGTM9', '2ULIYHQYUN2E', '49E0MB4R0TI0', '6WVKHZ7UR5T2', '3A0B5TBSONP3', '4SBZS91G9TZP', '214TUK3CHK3B', '4NXT4YVR41K9', '3A0B5TBSONP3', '3V1DA6J02S5F', '6ANR46D6JXEU', '6ANR46D6JXEU', '2FW5LD0WPKPS', '2ULIYHQYUN2E', '201D6QFFXRV2', '22PIPDMKXLY7', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
3ZXJX3NFNSFN,"Red Diamond Medium Roast Ground Coffee, 34.5 oz.","Red Diamond Medium Roast Ground Coffee, 11 oz.Red Diamond Ground Coffee, Medium Roast, 11 Oz",https://walmart.com/ip/3ZXJX3NFNSFN,Food,/Ground Coffee,$32.41,5.0,3 ratings,"['10KCK4K5SFXF', '3CGMHTZX58XF', '62YJW71H5L0N', '54V4IBTFA7TF', '6JDUHTPMR09W', '4ITL4L9XIG70', '5SFSS4TB4VGO', '79YNC8VLFHVG', '6KZOVRGT1YIV', '6TYWK6WDWUKM', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536', '61C8578EI6V8', '4JDJK5CODVV4', '7FIS5SQKHHHL', '1UKW2NJAD55Q', '135CLIQYUR6Y', '4P1N5OI676MQ', '1UKW2NJAD55Q', '135CLIQYUR6Y', '4P1N5OI676MQ', '2FW5LD0WPKPS', '13Y3NY9F6SAV']"
4HNSWGWVYYLU,"Yuban Mild Roast Pacific Coast Blend Ground Coffee, Caffeinated, 25.3 oz Can","Yuban Pacific Coast Blend Ground Coffee is a mild roast coffee with rich, perfectly balanced flavors. Bold aromas and lively acidity make this Pacific Coast Blend roast coffee a delightful brew to be savored any time of day. This aromatic, full-bodied coffee is crafted from premium beans for a consistent quality taste. Use this 100% pure coffee in a drip coffee maker, or brew up a satisfyingly delicious cup using the French press or pour over method. This premium Kosher coffee is packaged in a 25.3 ounce resealable canister to lock in the deep flavor and heady aroma. Store the canister of ground coffee in a cool, dry place to ensure that the last pot tastes as bright and flavorful as the first pot. One 25.3 oz. canister of Yuban Mild Roast Pacific Coast Blend Ground Coffee Yuban Mild Roast Pacific Coast Blend Ground Coffee delivers rich, balanced flavor Mild roast caffeinated coffee is full-bodied and aromatic with lively acidity Premium coffee ideal for those who love strong aroma and deep flavor Pacific Coast Blend roast ground coffee contains 100% pure coffee Ground coffee for drip coffee maker also suitable for French press and pour-over brewers Store resealable canister of ground coffee in cool, dry place Certified Kosher coffee ",https://walmart.com/ip/4HNSWGWVYYLU,Food,/Ground Coffee,$7.02,4.6,21 ratings,"['4E4X5H3K8WEJ', '1TO97OU1E861', '2P1ZWZJYUUV5', '3QABNKLFN8OO', '7BA5MKZGR19K', '56DOY4LU8XIR', '2HD79MTFTNGE', '4CBH6YECB4B5', '4ITL4L9XIG70', '4WEIG1Q1D2YW', '1D3HCOHSIP70', '7JZVIDAULABR', '311X1O4HP99X', '4JDJK5CODVV4', '4Z3J9MMJOYO2', '4JDJK5CODVV4', '7FIS5SQKHHHL', '2FW5LD0WPKPS', '1UKW2NJAD55Q', '214TUK3CHK3B', '2F0CP9SRLVWD', '214TUK3CHK3B', '6ANR46D6JXEU', '1UKW2NJAD55Q', '13Y3NY9F6SAV', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536', '61C8578EI6V8']"
6P15UZSUS8SN,"MJB Premium Ground Coffee, 26 Ounce Can","Enjoy a refreshing brew with this MJB Premium Coffee. It is made with lightly-roasted, golden-colored beans. They create a smooth, well-rounded flavor with a harmonious balance and a satisfying taste. This 26 oz kosher coffee can be used with most coffee makers. Max Joseph Brandenstein began his business in San Francisco in 1881. He was passionate about coffee and selective in choosing the best beans available. MJB is proud to offer a complete line of distinctive ground roast coffees, carefully selected to provide you with the finest coffee possible.MJB Premium Coffee:  100% ground roasted coffee Suitable for a kosher diet For most coffee makers Roast level: light Made with lightly-roasted, golden-colored beans Smooth balanced taste with a satisfying flavor Convenient resealable container MJB offers a complete line of distinctive ground roast coffees ",https://walmart.com/ip/6P15UZSUS8SN,Food,/Ground Coffee,$8.48,4.9,46 ratings,"['4V8OQG56W19S', '4CJJ6UBKXPXT', '2X617S20PAVM', '1S411QNDYHK0', '28C6B6IHNNZ7', '4ITL4L9XIG70', '46PNM0H7KZE0', '5SFSS4TB4VGO', '2IGHRI5F86DO', '2VWDJ9JEWIR8', '6G3YZ0V73FK1', '29HGZTU8VD5M', '3Y8OAOBAPTEA', '18MBAJDC22Z5', '3YFAVDATNH06', '7FIS5SQKHHHL', '13Y3NY9F6SAV', '1SBMLNLB73B3', '5SC4HYS5Q64H', '1KM1P1XH94U0', '13Y3NY9F6SAV', '5SC4HYS5Q64H', '1SBMLNLB73B3', '1WS7FK52SI2W', '1KM1P1XH94U0', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
70MGY6VNGAME,Peet's Coffee® Dark Roast Decaf House Blend Ground Coffee 10.5 oz. Bag,"Decaf House Blend The perfect introduction to our signature style, highlighting Alfred Peet's pioneering of rich, distinctive coffees—strictly high-grown, finest quality, and deeply roasted to maximize flavor. Our Story When Alfred Peet opened his first shop in Berkeley, CA in 1966, he quietly ignited a revolution that forever changed the expectations of America coffee drinkers. Today, we follow his example, using only the world's finest coffees and still roasting each batch by hand to achieve the richest, most flavorful cup. Decaf Done Differently If our customers say our decaf ""tastes like the real thing,"" it's only because it is. Peet's selects the same superb coffees, from our very best farm sources. Then we craft roast them as only we can, bringing to life a cup that's every bit as bold—just decaffeinated. Obsessed with Fresh Fresher coffee makes a more flavorful cup. That's why we roast to order & deliver directly to grocery shelves—ensuring we get it to you faster and fresher than anyone else. The Original Craft Coffee® Faster to You, Fresher to Brew Lively, Sweet, and Familiar Latin Blend ",https://walmart.com/ip/70MGY6VNGAME,Food,/Ground Coffee,$8.99,4.9,18 ratings,"['1JVBKQ26KP31', '6T2C1AUQDPDY', '4386ZJIAU3LS', '3VFDNIMBO99C', '6H4OBQ8OVSKK', '64YN4P34JIDK', '5HYCFVRDJ9EV', '42TZLG4SZ1FT', '4CUK526GBHEB', '2PJG443D18EG', '368IYU1EHSBO', '6WVKHZ7UR5T2', '35WCFBYHESLZ', '599X5S9SALYP', '1UC1KBK6ZATL', '402NPWTD6MSP', '1UKW2NJAD55Q', '4JDJK5CODVV4', '4OLBRH7CA9CO', '4P1N5OI676MQ', '1UKW2NJAD55Q', '4JDJK5CODVV4', '4OLBRH7CA9CO', '4P1N5OI676MQ', '135CLIQYUR6Y', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
6N3IR5A3AL8J,"illy Decaf Medium Roast Ground Coffee, 8.8 Oz","Illycaffe Coffee Lets You Discover The Extraordinary Pleasure Of Illy, The Celebrated Italian Espresso Coffee Served In The Finest Restaurants And Cafes In Italy. Enjoyed By Coffee Connoisseurs Worldwide, You?Ll Savor Its Distinctive Taste, Its Full Body And Its Balanced Flavor. Includes One 8.8 Oz. Canister.Illycaffe Coffee, Decaf Medium Roast, 8.8 Oz, Pack of 6",https://walmart.com/ip/6N3IR5A3AL8J,Food,/Ground Coffee,$11.90,4.8,124 ratings,"['5QPALCXT87D1', '22BDROCCC8M4', '1VC31MKRJ7XA', '12OWCNYT6F0H', '63VH7FK4LD61', '34HEJDAFGZ8O', '4KRJ2WRKCWXJ', '5M5PHTVSN6WX', '6HKQW6T65Z1E', '4906U5O6GZQS', '5L48FQEI2UN9', '6WVKHZ7UR5T2', '61C075YCZWOW', '0WJUBLZV7CPY', '6MXD0EAGQYOX', '4JDJK5CODVV4', '2FW5LD0WPKPS', '2F0CP9SRLVWD', '4V239FQM27M0', '1QMH0LX4O37E', '4V239FQM27M0', '6H4Z2QMGSZG9', '5SC8QRUWK3CW', '0RD3Y3A14413', '1QMH0LX4O37E', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
2DQZS8890ZJK,Community Coffee 100% Pure Chicory Med-Dark Roast Ground 12 oz Gable Top,"Popularized in France, our high-quality roasted chicory is sweet and flavorful. We recommend adding it to your favorite Community® Coffee blend to create the right balance of sweetness, spice and body when brewed. Experience it in the traditional “café au lait” style by adding steamed milk and sugar. High quality, rich, roasted chicory We take high quality 100% Arabica beans, roast them & grind them to perfection. Our ground coffee is constantly watched, brewed & tasted by our experts for rich & flavorful coffee. 12 ounces We have been dedicated to sustainability from farm-to-cup for years, now we have joined the Sustainable Coffee Challenge. As part of this challenge we intend to be fully sustainable by 2021. Since Community Coffee Company was started in 1919, it’s been family owned and family operated. We still work with many of the same family-run farms we’ve worked with for generations. Generations of coffee drinkers have trusted us to serve them only the best coffee. ",https://walmart.com/ip/2DQZS8890ZJK,Food,/Ground Coffee,$6.48,4.8,274 ratings,"['6WCCXWRYHV8O', '3FMR7FQKT49T', '4ONYHPV2X7V7', '4I6RTU53DF2C', '2F0CP9SRLVWD', '3M84DHPHPHLU', '43QSDJR029LW', '3TUEGYOF5KVB', '4PM7SXLXF7XG', '24GE3IWLEOQN', '5KEMR2R6YJZ9', '2F0CP9SRLVWD', '4JZ9U8BXQXW7', '781TAERM6F9G', '4JVOUXWQ1IG0', '214TUK3CHK3B', '201D6QFFXRV2', '2W9G8U0G9637', '22PIPDMKXLY7', '6ANR46D6JXEU', '3V1DA6J02S5F', '11237TOHLOBR', '43NERTOBPAZP', '4V239FQM27M0', '0RD3Y3A14413', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
4U7ZIZ47I178,"(2 Pack) Maxwell House Breakfast Blend Ground Coffee, 25.6 oz Canister","Wake Up Your Taste Buds with Maxwell House Breakfast Blend Coffee - Light, bright and a good start to the day! Our Maxwell House Breakfast Blend ground coffee brews up with a rich and heady aroma. Its light roast and 100% pure coffee bean grind keeps your taste buds wanting more. - Stay Fresh Canister Storage - This fresh and flavorful light roast Breakfast Blend coffee comes in a convenient 25.6 oz canister, so it's easy to reach for it again and again. Two 25.6 oz. can of Maxwell House Light Roast Breakfast Blend Ground Coffee Maxwell House Light Roast Breakfast Blend Ground Coffee has a consistently great taste Light roast ground coffee is bright, smooth and gentle on the palate Made with 100% real coffee beans Perfect for use in automatic drip brewers Packaged in a resealable canister Certified Kosher ground coffee ",https://walmart.com/ip/4U7ZIZ47I178,Food,/Ground Coffee,$11.98,0.0,0 ratings,"['45T94R8ZV328', '71TVXGPG8DIG', '77VEQXU1JQG8', '74UWBQ4C3MSH', '7F8ZW1BBZPON', '4ITL4L9XIG70', '5SFSS4TB4VGO', '4T8V4VZXJIGZ', '3OVY3QCB9PPE', '40XF1IQE7015', '3ETPFB96DVQ9', '3Y8OAOBAPTEA', '40OIGXKOR79W', '7EYXC2EEXW04', '5XXRGD8LAUSI', '1UKW2NJAD55Q', '7FIS5SQKHHHL', '2FW5LD0WPKPS', '76IDLZEXF5WH', '13Y3NY9F6SAV', '76IDLZEXF5WH', '2F0CP9SRLVWD', '13Y3NY9F6SAV', '0RD3Y3A14413', '4V239FQM27M0', '7JZVIDAULABR', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536', '61C8578EI6V8']"
2CTWSRCENTP0,"Green Mountain Coffee Roasters, Colombia Select, Ground Coffee, Fair Trade Select, Medium Roast, Bagged 10oz","The mountains are a special place. It's where Green Mountain Coffee Roasters® was born. It's where we developed our adventurous spirit and commitment to improving the lands through sustainably sourced coffee. We're driven to bring the world a richer, better cup of coffee. Be bold. Be alive. Grab a cup and get out there.™ Discover the ripe fruits of the abundant mountain valleys of Columbia. Green Mountain Coffee Roasters Colombia Select has notes of caramel and cocoa balance the bright warmth of plums and apricots for a smooth, rich finish. Made with 100% Arabica coffee.Green Mountain Coffee Roasters Fair Trade Certified Colombian Fair Trade Select Ground Coffee, Medium Roast, Bagged 10 Ounce",https://walmart.com/ip/2CTWSRCENTP0,Food,/Ground Coffee,$6.99,5.0,8 ratings,"['3N1IJZRG086R', '6LQTC8ZM2V5S', '6QDP8UUIG3SW', '5O4S3I3HOM5G', '6Z6UUK4C1ILC', '18VFRAJTJFA4', '406GTTXD4GHV', '31759IV99U87', '6B7B9FQJ0J35', '2UB07G9MD33B', '1YNCD84AEVS1', '2XBK83R5ZWD4', '4Z2XQOU1XO8T', '4RSCZP6HKHM1', '6O9X27GHZIGX', '4JDJK5CODVV4', '1UKW2NJAD55Q', '2FW5LD0WPKPS', '422UBE4DWNHY', '6H4Z2QMGSZG9', '1UKW2NJAD55Q', '2FW5LD0WPKPS', '6H4Z2QMGSZG9', '3KNZWEZZZ3FM', '422UBE4DWNHY', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
1SBMLNLB73B3,"Eight O'Clock Flavors of America Michigan Cherry Pie Ground Coffee, 11 oz Bag","In Michigan cherries are a big deal. So big in fact, that the state hosts the National Cherry Festival. As a tribute. We got creative by blending a coffee inspired by the taste of Michigan Cherry Pie. How'd we pull it off? We started with our premium Arabica coffee and them. Well. you really need to taste to get it. It's like Cherry Pie. except it's brewed not baked. Medium-roast ground coffee inspired by Michigan Crafted with 100% premium Arabica beans Discover America one cup at a time with the wholesome goodness of rich cherry pie Kosher certified ",https://walmart.com/ip/1SBMLNLB73B3,Food,/Ground Coffee,$5.98,4.4,27 ratings,"['23UBO5IABI4B', '6WOUHA49AF5U', '478LHBPI3ICP', '1WS7FK52SI2W', '4SC5VXFLFAH8', '3GKIS7S7BE3L', '6CTV0F4OHHFL', '4ITL4L9XIG70', '57ABEX0ALLS9', '5SFSS4TB4VGO', '5P6SVHSXM5FM', '5O4S3I3HOM5G', '24JXM8DL6L2X', '1KM1P1XH94U0', '268B29HWXYLM', '1WS7FK52SI2W', '1KM1P1XH94U0', '6WOUHA49AF5U', '5P6SVHSXM5FM', '6G5S29WN6PWO', '5P6SVHSXM5FM', '4JDJK5CODVV4', '1UKW2NJAD55Q', '6G5S29WN6PWO', '6KJ0SK3N5KG4', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
2F0CP9SRLVWD,Community Coffee Between Roast Ground 16 oz Firm Pack,"Our Between Roast is designed to highlight coffee beans known for their sweeter profile. After harvesting, the coffee is allowed to dry naturally in the sun, locking in flavor unique to South and Central America. We roast this coffee to a medium-dark color to bring out notes of caramel and cocoa, giving you the taste of your favorite café right at home. Smooth, flavorful blend with notes of caramel and cocoa We take high quality 100% Arabica beans, roast them & grind them to perfection. Our ground coffee is constantly watched, brewed & tasted by our experts for rich & flavorful coffee. 16 ounces We have been dedicated to sustainability from farm-to-cup for years, now we have joined the Sustainable Coffee Challenge. As part of this challenge we intend to be fully sustainable by 2021. Since Community Coffee Company was started in 1919, it’s been family owned and family operated. We still work with many of the same family-run farms we’ve worked with for generations. Generations of coffee drinkers have trusted us to serve them only the best coffee. ",https://walmart.com/ip/2F0CP9SRLVWD,Food,/Ground Coffee,$9.34,4.9,153 ratings,"['2W9G8U0G9637', '6J0D5PAEQK9S', '4OLBRH7CA9CO', '49E0MB4R0TI0', '7G1S2KIN67C4', '3EY3NRRPW19H', '3EFZYWWYJO3O', '41CXO1COGJ6F', '1PKP95WMV7MP', '5ZVHSUZVCYE9', '3V1DA6J02S5F', '3ZLSNNWXGRSO', '11237TOHLOBR', '2HB6G7T146Q3', '43NERTOBPAZP', '4I6RTU53DF2C', '214TUK3CHK3B', '4JDJK5CODVV4', '7BOL97N5E8G8', '49E0MB4R0TI0', '124PK7K1DCTN', '49E0MB4R0TI0', '25ENMWVBBT3F', '7B8NOUB1HVGO', '4XX6EQJJZJ7O', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
2HB6G7T146Q3,Community Coffee Mardi Gras King Cake Medium Roast Ground 12 oz Gable Top,"After four generations, we’re still discovering new and exciting flavors to enhance our already great-tasting coffee. Inspired by exceptional foods and desserts, our flavor experts make sure that we stay true to the essence of these flavors and classic recipes. Whether it’s sweet or savory; an old favorite or a new original. We blend the coffee you love with unique tastes that will satisfy your sense of indulgence. Our Mardi Gras King Cake is a festive blend of cinnamon spice and sweet vanilla flavor. A festive blend of cinnamon spice and sweet vanilla flavor. We take high quality 100% Arabica beans, roast them & grind them to perfection. Our ground coffee is constantly watched, brewed & tasted by our experts for rich & flavorful coffee. 12 ounces We have been dedicated to sustainability from farm-to-cup for years, now we have joined the Sustainable Coffee Challenge. As part of this challenge we intend to be fully sustainable by 2021. Since Community Coffee Company was started in 1919, it’s been family owned and family operated. We still work with many of the same family-run farms we’ve worked with for generations. Generations of coffee drinkers have trusted us to serve them only the best coffee. ",https://walmart.com/ip/2HB6G7T146Q3,Food,/Ground Coffee,$5.74,4.8,265 ratings,"['781TAERM6F9G', '2A3PKY9P28QH', '6S87PPM997Z9', '282RBEXZRAWU', '3ETPFB96DVQ9', '3TYS9TRK3BLP', '58IW6CK0GJ6E', '4KBL29W6ECSH', '55OZYLZEJCMS', '0SXXHRHK1DG4', '1QMH0LX4O37E', '7L16JZS6DCIX', '4UD5C2DGXS6D', '201D6QFFXRV2', '4OLBRH7CA9CO', '781TAERM6F9G', '2W9G8U0G9637', '31ZSXMT8NTAO', '25ENMWVBBT3F', '2Q542JU8MWZQ', '25ENMWVBBT3F', '2Q542JU8MWZQ', '30ALRNVX6T3W', '5U7OHB3ZJGYO', '6WOUHA49AF5U', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
7EUH2ODOFPUV,"1850 Colombian Express, Light Roast Ground Coffee, 12-Ounce","Steam ahead with a bold, yet smooth blend of 100% Premium Colombian Arabica Coffee that's lively and full-bodied. New territory awaits - embrace the journey Light Roast & Single Origin Ground Coffee Crafted with time-honored roasting and grinding techniques Pre-ground for convenience Traceable all the way back to the farm through Farmer Connect, an organization dedicated to connecting coffee growers and consumers ",https://walmart.com/ip/7EUH2ODOFPUV,Food,/Ground Coffee,$5.93,4.3,6 ratings,"['5XBZHE4VOYEA', '6QD19MDGQAUC', '5OJB718VERZV', '44O3LUC4TBEX', '5HS5Z3HHVBMO', '11D38DFJDH4C', '4NOCEIZQ9KMH', '4ITL4L9XIG70', '7EF8NZCJ422U', '5X8K7Y9ZO94W', '2OW2V3ACJHDO', '504636XQ5BI9', '4UP9ZSLW3KMK', '4P1N5OI676MQ', '5M17K6FL8MPS', '4JDJK5CODVV4', '1UKW2NJAD55Q', '5SC8QRUWK3CW', '2F0CP9SRLVWD', '6H4Z2QMGSZG9', '5SC8QRUWK3CW', '1UKW2NJAD55Q', '1QMH0LX4O37E', '214TUK3CHK3B', '22PIPDMKXLY7', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
5UI1NF40990J,Melitta® Classic Decaf Medium Roast Ground Coffee 10.5 oz. Canister,"Melitta Decaf Ground Coffee, Classic, 10.5 Oz Classic Decaf Can Coffee, 10.5 oz:  100% high-grown premium coffee Extra-fine grind Kosher medium-roast ground coffee Enjoy a cup or two to start off a good breakfast Drink a cup anytime day without adding caffeine to your system ",https://walmart.com/ip/5UI1NF40990J,Food,/Ground Coffee,$5.97,4.7,25 ratings,"['1IGVQDFUWYP5', '71D59LEJOB0K', '2E0SOAJ6WT79', '282RBEXZRAWU', '201D6QFFXRV2', '2D5T104JE5MI', '5QV36BQR9OW9', '5P72QBJD9OO1', '3W26NCCRDR84', '37W7FAV13XUG', '54V4IBTFA7TF', '599X5S9SALYP', '6WVKHZ7UR5T2', '5U50ZBNBOL6V', '35Y10FGRYY79', '4JDJK5CODVV4', '7FIS5SQKHHHL', '1UKW2NJAD55Q', '4P1N5OI676MQ', '76IDLZEXF5WH', '1UKW2NJAD55Q', '4P1N5OI676MQ', '76IDLZEXF5WH', '214TUK3CHK3B', '5IQQDJ46NFBB', '7JZVIDAULABR', '61C075YCZWOW', '5ZV5PLZ362ND', '6QNBYZOT60BR', '5R3YT0D70536']"
4IBBMS7MADCY,"Melitta  8-12 Cup Basket Coffee Filters, Natural Brown, 200 Count (Pack of 8)","Fits most 8-12 cup coffeemakers. Textured, thicker paper. Traps more oils. Made in USA. CONE COFFEE FILTERS: Melitta cone coffee filters fit all 8-12 cup drip coffee makers that have a conical shaped filter basket & most pour-over coffeemakers with a #4 cone coffee filter. Our all-natural brown filters are unbleached, chlorine free & adhesive free. ADVANCED DESIGN: Our coffee filters are designed not to collapse. No mess, just rich coffee flavor. QUALITY FILTERS: Our cone, basket & single serve filters are all designed to brew rich, flavorful coffee. They are all compostable & made of high quality paper that won't tear for mess-free brewing. PERFECT BREWING: Our products are designed to provide the perfect brewing experience with a complete selection of cone coffee filters, pour-over coffee filters, basket coffee filters, single serve coffee filters & tea filters. JOIN THE PURSUIT FOR BETTER COFFEE: Melitta is dedicated to providing the ultimate coffee experience with our premium coffee filters, coffee pods, pour-over brewers, coffee makers & premium coffees. ",https://walmart.com/ip/4IBBMS7MADCY,Food,/Melitta Coffee Filters,$29.09,1.0,1 ratings,['Not available']
35110Q9IYNHU,"Bunn Coffee/Tea Brewer Dual Purpose Filters, 500 Filters","Coffee/Tea Brewer Dual Purpose FiltersPerfect for tea and coffee that require exact brewing. Fits iced tea brewers and 1.5 gallon urns. Fit most commercial Bunn coffee brewers. Number of Cups: 32; Material(s): Paper; For Use With: Bunn 1.5-Gallon Tea/Coffee Brewers. Global Product Type: Coffee Filters-Paper Cone,Number of Cups: 32,Material(s): Paper,For Use With: Bunn 1.5-Gallon Tea/Coffee Brewers.,Shape: Flat Bottom,Pre-Consumer Recycled Content Percent: 0%,Post-Consumer Recycled Content Percent: 0%,Total Recycled Content Percent: 0%, Bunn Coffee/Tea Brewer Dual Purpose Filters, 500 Filters",https://walmart.com/ip/35110Q9IYNHU,Food,/Paper Coffee Filters,$38.80,0.0,0 ratings,"['17TCRHJIMBVL', '6S83MK77TLHF', '2HOH4IPKVO2I', '2GALWZ36LEGR', '31L4ZACNDUCO']"
