Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count
6VXN6F6F8SAQ,"VIZIO 43"" Class 4K UHD LED SmartCast Smart TV HDR V-Series V435-H","Discover the wonder of 4K entertainment with the all-new VIZIO V-Series 4K HDR Smart TV, combining 4K Ultra HD resolution and full array backlighting with Dolby Vision high dynamic range and the IQ Active processor to achieve jaw-dropping picture quality. Stream, control and share quicker than ever with VIZIO’s SmartCast platform, including both Apple AirPlay 2 and Chromecast built-in, and browse Netflix, Hulu, Disney+, and YouTube, or specially curated content with Free Streaming Channels.VIZIO 43"" Class 4K Ultra HD (2160P) HDR Smart LED TV (V435-H)     VIZIO IQ Active(TM) 4K HDR Processor Inside, the lightning-fast IQ Active processor delivers superior picture processing, and more intelligent 4K upscaling engine displaying your favorite HD entertainment in spectacular 4K quality. Active Pixel Tuning Intelligent pixel-level brightness adjustments for increased picture accuracy and contrast V-Gaming Engine(TM) Automatically makes the latest Xbox One and PlayStation gameplay more responsive with Auto Game Mode and the V-Series lowest input lag.  VIZIO SmartCast  With lightning fast navigation, enjoy instant access to the best selection of apps from top-tier streaming services like Netflix, Disney+, YouTube, and many more right on the TV using the all-new smart remote or SmartCast Mobile app. Free Streaming Channels A cord-cutter’s dream, serving up unlimited free viewing from specially curated channels – movies, TV shows, news and more. No fees, logins or subscription. Works with Apple AirPlay & Chromecast built-In Stream, control, and share your favorite movies, shows, music, photos, and more from your Apple or Android devices directly to the TV. You can also wirelessly mirror content such as web pages and presentations from your iOS device or Chrome browser to the big screen. Apple AirPlay may not be available at the time of purchase. Visit support.vizio.com/apple Simple, Hands-Free Voice Control Use voice to control the TV with popular voice assistants including Siri, and the Google Assistant devices – turn your TV on/off, stream apps, and more.  Apple HomeKit may not be available at the time of purchase. Visit support.vizio.com/apple The Center of Your Smart Home Integrates seamlessly with Apple HomeKit, Google Assistant, and Amazon Alexa smart home devices  – check on your front door camera, control the lights and TV with a single voice command – with this V-Series TV, the smart home possibilities are endless.   Apple HomeKit may not be available at the time of purchase. Visit support.vizio.com/apple Dynamic Motion Rate 120 Enjoy fast action scenes in sports and everyday TV with exceptional detail and clarity using high-speed panel refresh rate with backlight scanning technology 3 UHD/HDR enabled HDMI ports.  Future-ready HDMI 2.1 connectivity offers the highest audio quality with eARC and Dolby Atmos passthrough and highest video performance from the newest 4K entertainment devices. DTS Virtual X Advanced virtual surround sound audio from the TV's built-in speakers. USB Multimedia Play photos, music, and video right on the big screen using the built-in USB port. Quick Start Mode Enable Quick Start Mode to turn your TV on Automatically with a simple voice command or tap of the cast or AirPlay button. Enabling Quick Start Mode will change the energy consumption required to operate this TV.  ",https://walmart.com/ip/6VXN6F6F8SAQ,Electronics,/All TVs,$278.00,4.7,17591 ratings
3MI7DUPI5M39,"Hisense 40"" Class FHD (1080P) Roku Smart LED TV (40H4030F1)","For binge-watchers on a budget, be sure to call your spot on the couch. The H4030F1 is born ready with the built-in Rokuâ¢ TV platform, your private portal to more than 5,000 channels and 500,000 movies and TV episodes. So, no matter how many people you have in your house, there are more than enough must-sees and OMGs to go around. Plus, to make the decision even easier, we made the H4030F1 even simpler. It packed with built-in Wi-Fi and faster search. Just connect to the Internet, activate and find your favorite show. With a rich picture and smart features made so easily attainable, itâs hard not to love the H4030F1.  Roku OS: Entertain Your Options    You can enjoy easy access to 5,000+ channels â and 500,000 movies and TV episodes â with Roku TVâ¢. But endless streaming is only the beginning. An intuitive interface and simplified remote help you get the most out of your current cable or satellite subscription. Or, cut the cord altogether while still catching live news, sports and more in striking high resolution. Whatever your setup, the H4030F1 Roku TV makes every day a great day to experience the entertainment you love and discover must-see shows.       Motion Rate: Eyes on the Prize    Blinked and you missed it? Think again. The H4030F1 is built  with motion in mind. Motion Rate image processing makes it  so you can keep your eye on the ball, chase scene, or multi-  player battle. Gamers see lag times drop and viewers see all  the key moments in live sports or action movies. Captivating  scenes grab your attention â and keep it with smooth motion.       Game Mode: Game On    Game Mode offers super-low latency that reduces input lag, so  signals travel faster from your fingers to movement on screen.  Fast responses to each button press make sure the action in  video games is processed quickly and you finish at the top of  the leaderboard.       Fast & Easy Search: A Search Party    Enjoy fast and easy Universal Search that discovers content far  and wide, then displays it all in one place. Simply name a title,  actor or director to find movies and shows featuring their work.  Thatâs all the H4030F1 needs to tell you which items are free or  premium, then point you to where to watchâincluding on-demand  or live TV. Itâs just as fun as it sounds.       DTS Trusurround Sound: Immersive sound    What good is a beautiful picture if the sound is tinny and thin?  Youâll be blown away by the full and detailed sound of the  integrated DTS Trusurround sound.       *HDR viewing experience will vary by model,  content availability and internet connection. ",https://walmart.com/ip/3MI7DUPI5M39,Electronics,/All TVs,$178.00,4.4,766 ratings
5LZ6LDK41KSN,"Philips 32"" Class HD (720P) Smart Roku LED TV (32PFL4664/F7)","Deck out your entertainment room or even your bedroom with this Philips 32"" Class 2K (720P) Smart Roku TV (32PFL4664/F7). Roku TV makes streaming a snap, so you'll always have your favorite show at your fingertips. Philips Roku TV brings you top channels like Netflix, Hulu, YouTube, Google Play, and more. Access to 500,000+ movies and TV episodes across thousands of free or paid channels plus innovative features make finding your favorite entertainment fast and simple. It also has a built-in digital tuner so you can watch digital broadcasts when you're not streaming content. Philips 32"" Class 2K (720P) Smart Roku TV (32PFL4664/F7):  32 inch class (31.5 inches measured diagonally) True 16:9 aspect ratio to view your movies as the director intended Built-in digital tuner to watch digital broadcasts, including HDTV programs where available HDMI Inputs: 2 - Enjoy a superior HD experience with HDMI, the one cable audio/video solution Wall-mountable - VESA standard 200mm x 100mm ",https://walmart.com/ip/5LZ6LDK41KSN,Electronics,/All TVs,$128.00,4.5,579 ratings
2CR95K2Y02C2,"SAMSUNG 55"" Class 4K Ultra HD (2160P) HDR Smart LED TV UN55RU7100 (2019 Model)","See all your favorite entertainment as it was meant to be seen with this SAMSUNG 55"" Class 4K Ultra HD (2160P) HDR Smart LED TV UN55RU7100 (2019 Model). Enter the world of 4K, where every show, season, and scene is upscaled with enhanced picture clarity. Plus, a smart guide lets you quickly find what you want to watch. Its Clean Cable Solution and slim design will make it the focal point of any room. (This item has been discontinued by manufacturer, but is still available for purchase here) SAMSUNG 55"" Class 4K Ultra HD (2160P) HDR Smart LED TV UN55RU7100 (2019 Model):   Product type: Ultra HDTVPicture: 4K UHD processor HDR PurColorDesign: Clean Cable Solution® Slim design Bezel color: charcoal black Stand color: dark graySmart functionality: Smart TV with Universal Guide OneRemote function SmartThings compatibleConnections: 3 HDMI connections 2 USB connections 1 component video input (shared) 1 composite video input (shared) 802.11AC built-in Wi-Fi RS232 control (requires adaptor) Optical audio output portAudio: Dolby® Digital Plus 20 watt 2 channelIncluded accessories: Standard remote Industry certifications CTA 4K Ultra HD connected",https://walmart.com/ip/2CR95K2Y02C2,Electronics,/All TVs,$597.99,4.6,1603 ratings
5DLL5SFYCLHV,"Sceptre 65"" Class 4K UHD LED TV HDR U650CV-U","With a Sceptre 65-inch LED 4K Ultra HDTV (U650CV-U), entertainment is transformed into an epic adventure. The unequalled color and clear brilliance of 4K (3840 x 2160 or over eight million pixels) will provide more natural and lifelike images than have ever been viewed on a 65-inch screen. Four HDMI ports allow you to connect up to four devices at once, so you can stream, browse and listen to all of your favorite multimedia. Equipped with HDMI 2.0 ports, the U65 can seamlessly stream 4K video to provide you the most rewarding viewing experience that is available on the market. The innovative USB port further expands functionality.    Sceptre 65"" Class 4K (2160P) LED TV (U650CV-U):        Key Features:    Screen Size (Diag.): 64.5"" Backlight Type: LED Resolution: 2160p High Dynamic Range (HDR) Effective Refresh Rate: 60Hz Smart Functionality: no Aspect Ratio: 16:9 Viewable Angle (H/V): 178 degrees/178 degrees Number of Colors: 1.07G (8-bit+FRC) OSD Language: English, Spanish, French Speakers/Power Output: 10W x 2 Surround Sound Mode       Connectivity:    Component/Composite Video HDMI Headphone SPDIF Auto Output USB 2.0    What's In The Box:    Remote Control    Support and Warranty:    1-year limited labor and parts  ",https://walmart.com/ip/5DLL5SFYCLHV,Electronics,/All TVs,$379.99,4.1,1902 ratings
60R8ZDOQCUAS,"TCL 32"" Class 720P HD LED Roku Smart TV 3 Series 32S321","The TCL 32"" Class HD (720P) Roku Smart LED TV (32S321) puts all your entertainment favorites in one place. It allows seamless access to over 500,000 movies and TV episodes, your cable box, gaming console, and other devices all from the simple, intuitive interface. The easy-to-use remote and dual-band wireless of this TCL 32"" smart TV make it fast and easy to access your favorite content. Connect all your favorite devices with its three HDMI inputs. The built-in TV tuner of this TCL 32"" TV gives you the ability to access free over-the-air HD content. It includes the free Roku remote app with voice search to give you hands-free control. The TCL 32"" Class HD (720P) Roku Smart LED TV (32S321) has thousands of streaming channels for you to choose from.  TCL 32"" Class HD (720P) Roku Smart LED TV (32S321):   High definition (720p) resolution TCL 32"" smart TV has a simple, intuitive Roku interface Stream over 500,000 movies and TV episodes TCL 32"" TV includes a dual-band Wi-Fi easy-to-use remote 3 HDMI 1.4 inputs (1 ARC)  Search across top streaming channels with Roku Search Works with Alexa and Google Assistant ",https://walmart.com/ip/60R8ZDOQCUAS,Electronics,/All TVs,$138.00,4.3,1350 ratings
3T9YTNH3NM2I,"LG 50"" Class 4K UHD 2160P Smart TV 50UN7300PUF 2020 Model","Empower entertainment with LG UHD TV. LG's UHD TV (UN7300) maximizes your entertainment and gaming. Real 4K displays push your picture performance. LG UHD TV’s processor enhances color, contrast, clarity and detail, while AI enhances sound and gives control over your connected home.Real 4K Display; webOS & LG ThinQ AI w/ Magic Remote; LG Channels, Netflix, Apple TV+, Disney+; Active HDR, FilmMaker Mode; Bluetooth Surround Ready; Google Assistant Built-in; Apple Airplay2; Apple Homekit",https://walmart.com/ip/3T9YTNH3NM2I,Electronics,/All TVs,$599.95,4.3,154 ratings
0XLWGF4JOWNO,"Hisense 32"" Class 720P HD LED Roku Smart TV 32H4030F1","For binge-watchers on a budget, be sure to call your spot on the couch. The H4030F1 is born ready with the built-in Roku TV platform, your private portal to more than 5,000 channels and 500,000 movies and TV episodes. So, no matter how many people you have in your house, there are more than enough must-sees and OMGs to go around. Plus, to make the decision even easier, we made the H4030F1 even simpler. It packed with built-in Wi-Fi and faster search. Just connect to the Internet, activate and find your favorite show. With a rich picture and smart features made so easily attainable, it's hard not to love the H4030F1. Roku OS: Entertain Your Options You can enjoy easy access to 5,000+ channels and 500,000  movies and TV episodes a with Roku TV. But endless  streaming is only the beginning. An intuitive interface and  simplified remote help you get the most out of your current  cable or satellite subscription. Or, cut the cord altogether while  still catching live news, sports and more in striking high  resolution. Whatever your setup, the H4030F1 Roku TV makes  every day a great day to experience the entertainment you love  and discover must-see shows. Motion Rate: Eyes on the Prize Blinked and you missed it? Think again. The H4030F1 is built  with motion in mind. Motion Rate image processing makes it  so you can keep your eye on the ball, chase scene, or multi-  player battle. Gamers see lag times drop and viewers see all  the key moments in live sports or action movies. Captivating  scenes grab your attention and keep it with smooth motion. Game Mode: Game On Game Mode offers super-low latency that reduces input lag, so  signals travel faster from your fingers to movement on screen.  Fast responses to each button press make sure the action in  video games is processed quickly and you finish at the top of  the leaderboard.  Fast & Easy Search: A Search Party   Enjoy fast and easy Universal Search that discovers content far  and wide, then displays it all in one place. Simply name a title,  actor or director to find movies and shows featuring their work.  That's all the H4030F1 needs to tell you which items are free or  premium, then point you to where to watch including on-demand  or live TV. It's just as fun as it sounds   DTS Trusurround Sound: Immersive sound What good is a beautiful picture if the sound is tinny and thin?  You'll be blown away by the full and detailed sound of the  integrated DTS Trusurround sound.  *HDR viewing experience will vary by model,  content availability and internet connection.  Aspect Ratio: 16:1 Wall-mountable: VESA Mount Pattern: 300 x 300 ",https://walmart.com/ip/0XLWGF4JOWNO,Electronics,/All TVs,$115.00,4.5,930 ratings
6ZGWGURS9553,"VIZIO 43"" Class FHD LED Smart TV D-Series D43fx-F4","Introducing the VIZIO 43"" Class FHD (1080P) Smart LED TV (D43fx-F4) with Full HD resolution and the excellent picture performance of full array LED backlighting delivering exceptional light uniformity and picture performance. Browse and launch popular apps like Netflix directly from the TV using the all-new remote with SmartCast Home. Use the VIZIO SmartCast Mobile? app anywhere in the home to access additional entertainment, settings and playback controls from your mobile screen. VIZIO WatchFree? lets you stream over 100 channels absolutely FREE ? live news, movies, sports, comedy, music and more. And with Chromecast built-in, you can stream thousands of Chromecast-enabled apps you know and love from your phone straight to your TV.VIZIO 43? Class FHD (1080P) Smart LED TV (D43fx-F4)   High Definition Watch TV in crisp, clear 1080p high-definition resolution and experience a brilliant picture with the VIZIO D-Series. Download VIZIO SmartCast Mobile? Use your smartphone to control your 2018 D-Series ? power on/off, adjust the volume, switch inputs, stream entertainment to the big screen and much more ? from any room in your home Use Voice To Control The TV This VIZIO D-Series is the perfect smart-home companion, offering voice-control support for Amazon Alexa and Google Assistant. VIZIO WatchFree? Over 100 live and internet streaming channels absolutely FREE ? live news, movies, movies, sports, comedy, music and more. No fees, subscriptions or logins. Built-in WiFi Connect with high-speed wireless for easy internet access with fast load times. DTS Studio Sound Advanced virtual surround sound audio from the TV?s two built-in speakers. V6 Six-Core Processor Quad-core GPU and Dual-core CPU for blazing fast performance and faster, smoother onscreen graphics.                 ",https://walmart.com/ip/6ZGWGURS9553,Electronics,/All TVs,$228.00,4.0,684 ratings
4G4YXPS8QHK3,"Philips 65"" Class 4K Ultra HD (2160p) Android Smart LED TV with Google Assistant (65PFL5604/F7)","Explore a smarter way to watch with the Philips 65"" Class 4K (2160p) Android Smart TV (65PFL5604/F7). It brings great content to you, so you can spend less time browsing and more time watching. Just pick from the personalized recommendations from Google Play, YouTube, Netflix, and other apps directly on your TV screen. Use Google Assistant to tune into your favorite channel, change the volume, dim the lights, set the temperature and more. 4K Ultra-HD and HDR 10 brings your TV experience to a whole new level with more detail and captivating colors. Philips 65"" Class 4K Ultra HD (2160p) Android Smart LED TV with Google Assistant (65PFL5604/F7):   Enjoy the beauty of 4K Ultra HD   4K UHD brings your TV experience to a whole new level HDR 10 delivers more detail and captivating colors Stunning brightness and contrast with BrightPro Wireless LAN 802.11ac MIMO for seamless streaming       AndroidTV with the Google Assistant Built-in    AndroidTV, endless entertainment options for everyone Your own Personal Google Assistant, always ready to help Expand your entertainment library with the Google Play Store Wirelessly mirror your smartphone directly onto your TV       Google Assistant in the power of your hands    Search for movies, content, TV shows, games, and more Play your favorite content and control your TV volume Plan your day, learn about the weather, traffic and more Control all your compatible smart home devices  ",https://walmart.com/ip/4G4YXPS8QHK3,Electronics,/All TVs,$448.00,4.0,1206 ratings
6J14KP3O884D,"RCA 32"" Class HD 720P Roku Smart LED TV RTR3260-W","This 32"" HD RCA ROKU Smart TV delivers a user-friendly experience. The super-simple remote and dual-band wireless make it fast and easy to access your favorite content. This 32"" 720p 60Hz LED HDTV has three HDMI inputs for connecting your DVD, Blu Ray player or preferred video game console. Get content from your smartphone or tablet with the free mobile app. This RCA ROKU LED HDTV features a sleek modern design with its quad-pedestal stand. It enhances any room in the house. Roku Search allows you to easily search across top streaming channels by title, actor or director and now includes voice search. With a true 16:9 aspect ratio for viewing your movies the way that the director intended. Catch your favorite broadcast shows in high definition where available. Mount the unit on your wall or set it on top of your entertainment center. RCA + Roku TV puts your favorite broadcast TV programs, streaming channels, gaming console and other devices on an easy to access menu with a super simple remote control. The newly designed remote only has 17 buttons ? no longer do you need to flip through inputs or complicated menus. Imagine how easy it will be to watch any device, channel or streaming channels ? RCA + Roku TV is a new era of smart TV. In addition, easily search the top streaming channels like Netflix, Amazon Instant Video, Hulu Plus, YouTube, etc. by title, actor or director and find what you want to watch quickly.  RCA 32"" Class HD (720P) HD Roku Smart LED TV (RTR3260-W):   Key Features:     Screen Size (Diag.): 31.5"" Backlight Type: LED Resolution: 720P Effective Refresh Rate: 60Hz Smart Functionality: Yes Aspect Ratio: 16:9 Dynamic Contrast Ratio: 3000:1 Viewable Angle (H/V): 170°/170° Number of Colors: 16.7 M OSD Language: English, Spanish, French?German Speakers/Power Output: 8W x 2    Connectivity:       Component/Composite Video: 1?Only Composite? HDMI: 3 Headphone: 1 Optical Digital Audio: 1 RCA Audio L+R: 1 RF : 1 USB 2.0: 1 Assembled Product Dims: 731.2*482.8*203.5mm    What's In The Box:      Remote Control    Wall-mountable:       Mount Pattern: 200*200mm Screw Size: M6 Screw Length: 45mm?thread: 10mm)  ",https://walmart.com/ip/6J14KP3O884D,Electronics,/All TVs,$114.99,4.4,805 ratings
1YNF0WT3YG2G,"SAMSUNG 32"" Class FHD (1080P) Smart LED TV (UN32N5300)","Bring all your favorite TV shows, movies, games and media content to life in vivid, vibrant Full HD 1080p with twice the resolution of standard HD TV. Access all your favorites with intuitive Smart TV features and built-in Wi-Fi for a more interactive, more connected home entertainment experience. Enhance your home entertainment experience with Samsung Soundbar. Instantly hear clearer dialogue and deeper bass. Plus, stream music by simply connecting your smart devices via Bluetooth.Samsung 32"" Class FHD (1080P) Smart LED TV (UN32N5300)Key Features      Diagonal Screen Size: 31.5"" Backlight Type: LED Resolution: 1080P Effective Refresh Rate: 60Hz Smart Functionality: yes       Connectivity    HDMI Inputs: yes, 2 USB Ports: yes, 1 Built-in Wi-Fi: yes       Smart Connectivity    Screen mirroring ConnectShare Movie    Eco Sensor      Audio    Dolby Digital Plus       Included Accessories    Standard remote      ",https://walmart.com/ip/1YNF0WT3YG2G,Electronics,/All TVs,$237.99,4.5,514 ratings
73OL9PWT7Y6C,"Sceptre 55"" Class 4K UHD LED TV HDR U550CV-U","With a Sceptre 55-inch LED 4K Ultra HD TV (U550CV-U), entertainment is transformed into an epic adventure. The unequalled color and clear brilliance of 4K (3840 x 2160 or over eight million pixels) will provide more natural and lifelike images than have ever been viewed on a 55-inch screen. Four HDMI ports allow you to connect up to four devices at once, so you can stream, browse and listen to all of your favorite multimedia. Equipped with HDMI 2.0 ports, the U55 can seamlessly stream 4K video to provide you the most rewarding viewing experience that is available on the market. The innovative USB port further expands functionality.Sceptre 55"" Class 4K (2160P) LED TV (U550CV-U):        Key Features:   Screen Size (Diag.): 54.6""   Backlight Type: LED   Resolution: 2160p   Effective Refresh Rate: 60Hz   Smart Functionality: no   Aspect Ratio: 16:9   Dynamic Contrast Ratio: 10,000:1   Viewable Angle (H/V): 178 degrees/178 degrees   Number of Colors: 1.07G   OSD Language: English, Spanish, French   Speakers/Power Output: 10W x 2   Surround Sound Mode   Connectivity:  Component/Composite Video   HDMI   Headphone   SPDIF Auto Output   USB 2.0   What's In The Box:  Remote Control   Support and Warranty:   1-year limited labor and parts TV stand sold separately. See all  TV stands.TV mount sold separately. See all   TV mounts.",https://walmart.com/ip/73OL9PWT7Y6C,Electronics,/All TVs,$239.99,3.9,4315 ratings
4KZXZV8S7QNL,"Sony 65"" Class 4K UHD LED Android Smart TV HDR BRAVIA 900F Series XBR65X900F","Armed with a stunning array of technologies like the X1 Extreme Processor, X-Tended Dynamic Range PRO, and X-Motion Clarity, the Sony X900F 4K HDR TV displays an awe-inspiring 4K HDR picture with stunning clarity, contrast, and color. It?s more than just a TV - It?s what 4K HDR TVs aspire to be.Uncover the Detail with 4K HDR High Dynamic Range (HDR) will change the way you look at TV. Combined with 4K Ultra HD resolution, HDR video content delivers exceptional detail, color and contrast, with a far wider range of brightness than other video formats. The result is the most lifelike picture TVs have ever been able to create, with brilliant highlights and fine detail. Everything Should Look Like 4K HDR The newly developed 4K HDR Processor X1 Extreme outperforms the conventional 4K Processor X1 with 40% more real-time image processing power. It takes everything you watch and improves it to near 4K HDR quality. Object-based HDR Remaster technology can detect, analyze and optimize each object in the picture individually to adjust the overall contrast for a more natural and realistic picture on screen. Full-array Local Dimming With full-array local dimming technology, you get enhanced contrast and incredible brightness in a stunningly slim design. Add in X-tended Dynamic Range PRO 6x and enjoy six times the contrast range of a conventional LED-edge lit TV by accurately balancing the light output across the screen. Vibrant Colors, Smooth Gradations Colors are as rich and vivid as nature?s own thanks to the TRILUMINOS Display with more shades of red, green and blue than ever before. You?ll enjoy rich, authentic images that evoke the emotion in every scene. And, 4K HDR Super Bit Mapping reveals thousands of shades and gradations of light, for sunsets as bright and clear as real life. X-Motion Clarity Scenes appear as they do in real life with X-Motion Clarity technology. This revolutionary, best in class technology from Sony refines action on the screen in real time with an incredible refresh rate for action that is brighter and clearer than ever before. A Masterpiece of Design Unsightly wires are managed and kept out of sight inside the hidden cable panel structure for a clean, sophisticated look. A Genius TV, a Smarter Home Find all the entertainment you can dream of, faster than ever. From movies and TV shows to thousands of apps including your favorite Android games, Sony?s Android TV brings you everything in an instant. Cast your favorite apps with Google Cast, or enjoy a huge range of apps from Google Play, including YouTube, Netflix, Amazon Video, Hulu, Pandora and more. With Google Home and Amazon Alexa compatibility, simply voice-control your TV and ask it to do things like cast and control videos from YouTube with Google Home or change the channel or volume with Amazon Alexa. Upscale to a More Natural Picture The difference is clear. You?ll see lifelike detail and stunning clarity, no matter what you're watching. Two powerful image improvement databases work together, dynamically improving images in real time. 4K X-Reality PRO upscales images to near 4K clarity while a second database cleans the picture and reduce on-screen noise. Every single pixel is enhanced beautifully by the powerful 4K HDR Processor X1 Extreme. Meet Your Google Assistant Android TVs by Sony now have the Google Assistant built-in, making your life easier. Ask it to play your favorite movie, check the score of your favorite team, and control your TV and even your home. It?s your own personal Google, always ready to help. Live TV, No Annual Contract PlayStation Vue now available on Android TV. Enjoy live TV streaming with no annual contract and no surprise fees. Experience premium content, including sports, news and more, from your favorite networks.",https://walmart.com/ip/4KZXZV8S7QNL,Electronics,/All TVs,"$1,098.00",4.5,1168 ratings
43R3SG7ZHLHH,"Sceptre 75"" Class 4K UHD LED TV HDR U750CV-U","At 75 inches, you will feel surrounded by eight million pixels that are brought to life by unsurpassed clarity and color. Sceptre 4K Ultra High-Definition displays have four times the number of pixels as as Full HD display, turning your shows into an epic UHD viewing experience. Four HDMI ports allow you to connect up to four devices at once, so you can stream, browse and listen to all of your favorite multimedia. The HDMI 2.0 ports allow you to seamlessly stream 4K video to get the most rewarding viewing experience that is available on the market. The innovative USB port further expands functionality, allowing users to listen to music and view digital pictures quickly and conveniently. Sceptre 75"" Class TV (U750CV-U):   Key Features:  Screen Size (Diag.): 74.5"" Backlight Type: LED Resolution: 2160p High Dynamic Range (HDR) Effective Refresh Rate: 60Hz Smart Functionality: no Aspect Ratio: 16:9 Viewable Angle (H/V): 178 degrees/178 degrees Number of Colors: 16.7 M OSD Language: English, Spanish, French Speakers/Power Output: 10W x 2 Noise Reduction and Weak Signal Enhancement  Connectivity:  Component/Composite Video HDMI Headphone Optical Digital Audio RCA Audio L+R RF (Coaxial) USB 2.0  What's In The Box:  Remote Control  Support and Warranty:  1-year limited labor and parts   Flat Screen TV stand sold separately. See all    TV stands.  Flat Screen TV mount sold separately. See all   TV mounts.   TV audio equipment sold separately. See all   Home Theater Systems.   HDMI cables sold separately. See all   HDMI Cables.  Accessories sold separately. See all   Accessories.",https://walmart.com/ip/43R3SG7ZHLHH,Electronics,/All TVs,$719.99,3.7,315 ratings
70JL5PBWIRCE,onn. 43” Class 4K UHD (2160P) LED Roku Smart TV HDR (100012584),"Binge on movies and TV episodes, news, sports, music and more! We insisted on 4K Ultra High Definition for this 43"" LED TV, bringing out more lifelike color, texture and detail. We also partnered with Roku to bring you the best possible content with thousands of channels to choose from, conveniently presented through your own customizable home screen. Watch via cable, satellite, HDTV antenna or just start streaming from your favorite app. Like the sound of your own voice? You can actually use it with the Roku mobile app to search for a title, artist, actor or director, or just go old-school with our handy remote. We handle all software updates too, automatically, so all you have to worry about is what to watch. Lose yourself in the ultimate viewing experience. Watch onn. with our onn. 43"" Class 4K UHD LED Roku Smart TV HDR. We're onn. to something here. We took the hassle out of buying electronics and built a brand that's fresh and simple. With delightful pops of color, finding the right product has never been easier. Say goodbye to stressful decision-making and fear of the electronics aisle. Our mission is simple… to deliver great products and make it easy. Choose onn. and get back to using your brainpower for the important things in life… like pondering the question, ""What should I binge watch this weekend?"" onn. 43"" Class 4K UHD LED Roku Smart TV HDR (100012584):  43"" (42.5"" actual diagonal) 2160p UHD LED TV VESA: 200 x 200 mm 60 Hz refresh rate 2160op resolution DLED Display Wireless streaming Connections: 3 HDMI, 1 composite, 1 USB, 1 LAN, 1 optical, 1 coaxial/cable and 1 headphone What's in the box? 1 onn. Roku TV 43"", 1 Roku TV remote control (batteries included), 1 Quick Start Guide, 1 TV stand + hardware ",https://walmart.com/ip/70JL5PBWIRCE,Electronics,/All TVs,$178.00,4.0,437 ratings
2GWEA1DW7H1M,"TCL 55"" Class 5-Series 4K UHD Dolby Vision HDR QLED Roku Smart TV - 55S535","TCL’s 5-Series QLED TV marries premium picture and endless entertainment for a stellar home theater experience. Quantum Dot technology and the HDR Pro Pack with Dolby Vision combine for greater brightness and contrast, as well as a full palette of rich colors. TCL’s Contrast Control Zone technology optimizes the image across individual zones to yield striking contrast between light and dark areas. The 5-Series models’ AiPQ Engine uses machine-learning algorithms to optimize color, contrast and clarity for an unrivaled 4K HDR experience. Easy Voice Control lets you control your entertainment using just your voice. You’ll be ready to play with Auto Game Mode which adjusts picture settings for an optimized fast-response gaming experience. Plus, the Roku OS provides seamless access to your cable box, Blu-ray player, gaming console, and other devices without flipping through inputs or complicated menus. The super-simple remote with about half the number of buttons on a traditional TV remote puts you in control of your favorite entertainment.TCL 55"" Class 5-Series 4K UHD Dolby Vision HDR QLED Roku Smart TV - 55S535   4K Dolby Vision HDR Dolby Vision delivers superior 4K high dynamic range display performance.  QLED Quantum dot technology delivers better brightness and wider color volume for exceptionally vivid picture.  Contrast Control Zones Contrast is optimized in each zone to deliver brighter whites and deeper blacks.  AIPQ Engine Optimized color, contrast, and clarity with three core picture quality algorithms.  Auto Game Mode Automatic adjustment for an optimized fast-response gaming experience.  Full View Design Enjoy an edge-to-edge glass design for a contemporary viewing experience.  Easy Voice ControlFind movie titles, launch or change channels, even switch inputs, using just your voice.  Roku Smart TV Platform Roku Smart TV platform provides access to thousands of streaming channels  Cable Management An integrated cable management system makes your TV setup clean and clutter-free.  4 HDMI inputs (1 eARC) 4 HDMI inputs (1 eARC): Connect all your favorite devices through the four HDMI inputs that includes 1 eARC to easily sync audio and video sources and deliver better quality sound. Key Features:  Screen Size (Diag): 55” Backlight Type: LED Resolution: 4K Effective Refresh Rate: Natural Motion 240 Smart Functionality: Roku TV Aspect Ratio: 16:9 Dynamic Contrast Ratio: NA Viewable Angle (H/V): 178 degrees/178 degrees Number of Colors: 1.07 billion OSD Language: English/Spanish/French/German Speakers/Power Output: 8w + 8w Surround Sound Mode: NA TV without stand: 48.4” x 28.1” x 3.0” TV with stand: 48.4” x 30.1” x 11.6”  Connectivity:  HDMI: 4 x HDMI 2.0 w/ HDCP 2.2, one of which is eARC USB: 1 Ethernet: 1 Headphone: 1 Optical Digital Audio:1 RCA Audio L + R: NA RF (Coaxial): 1· USB 2.0: 1  What's in the Box:  Remote Control Batteries  Wall-Mountable:  Mount Pattern: 300mm x 200mm Screw Size: M6 Screw Length: 20mm  Support and Warranty:  1 year limited labor and parts ",https://walmart.com/ip/2GWEA1DW7H1M,Gifts & Registry,/Gift Finder,$449.99,5.0,4 ratings
