Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count,Recommended_Prods
2VG0PJ27XBUP,Champion Men's Classic Cotton Muscle Tee,,https://walmart.com/ip/2VG0PJ27XBUP,Shop by TV Show,/90s Toys Shop All,$10.62,4.4,267 ratings,['Not available']
2TAW0K4W87BT,Champion Men’s Classic Graphic Long Sleeve Tee,,https://walmart.com/ip/2TAW0K4W87BT,Shop by TV Show,/90s Toys Shop All,$14.90,4.6,261 ratings,['Not available']
7JK89PBXZ84K,Champion Men's Classic Jersey Ringer Tee,,https://walmart.com/ip/7JK89PBXZ84K,Shop by TV Show,/90s Toys Shop All,$12.42,4.3,163 ratings,['Not available']
357V4W8XFG9D,Champion Men's Classic Jersey Tee,,https://walmart.com/ip/357V4W8XFG9D,Shop by TV Show,/90s Toys Shop All,$11.49,4.3,648 ratings,['Not available']
715ZKXYF57S8,"Champion Men's Long Sleeve Performance T-Shirt, up to Size 3XL",,https://walmart.com/ip/715ZKXYF57S8,Shop by TV Show,/90s Toys Shop All,$10.57,4.4,52 ratings,['Not available']
5XV197N0LX4F,Champion Men’s Sportstyle Logo Tee,,https://walmart.com/ip/5XV197N0LX4F,Shop by TV Show,/90s Toys Shop All,$17.48,4.7,62 ratings,['Not available']
2BKACYAF6Q6H,Augusta Sportswear Adult Long-Sleeve Moisture Wicking Training Jersey,,https://walmart.com/ip/2BKACYAF6Q6H,Sports & Outdoors,/Soccer Uniforms,$7.64,4.9,16 ratings,['Not available']
5YKEOEEUKQSJ,Champion Men's Packable Jacket-AOP,,https://walmart.com/ip/5YKEOEEUKQSJ,Shop by TV Show,/90s Toys Shop All,$31.76,4.7,25 ratings,['Not available']
5H44D1T5C7SL,Frogg Toggs Men's Ultra-Lite2 Waterproof Breathable Rain Suit,,https://walmart.com/ip/5H44D1T5C7SL,Sports & Outdoors,/Mens Outdoor Pants,$16.99,3.7,182 ratings,['Not available']
326WSY3SUDDZ,Dickies Supa Dupa Mid Steel Toe Safety Shoe (Men's),,https://walmart.com/ip/326WSY3SUDDZ,Industrial & Scientific,/Manufacturing & Warehouse Foot Protection,$39.99,4.4,71 ratings,['Not available']
4R6GFF2R4D9C,"Ergodyne ProFlex 812 Work Glove, Synthetic Leather Palm, Breathable Comfort, XL",,https://walmart.com/ip/4R6GFF2R4D9C,Home Improvement,/Work Gloves,$10.01,5.0,1 ratings,['Not available']
2PM06OB01IQ2,Plush One Piece Cow Animal Cosplay Costume - Unisex Adult Pajamas by Silver Lilly,,https://walmart.com/ip/2PM06OB01IQ2,Party & Occasions,/Animal Costumes,$24.99,4.3,7 ratings,['Not available']
3PRA5VNM7MMF,Men's .35mm PVC/Polyester Rain Suit,,https://walmart.com/ip/3PRA5VNM7MMF,Sports & Outdoors,/Mens Outdoor Jackets & Outerwear,$24.99,3.4,12 ratings,['Not available']
5LGRHVSDHAQR,"Better Grip Winter Insulated Double Lining Rubber Coated Work Gloves, 3 pairs/pack, Red / Medium",,https://walmart.com/ip/5LGRHVSDHAQR,Home Improvement,/Work Gloves,$19.95,5.0,4 ratings,['Not available']
51YLS6AC6W8X,"Ergodyne ProFlex 710 Heavy Duty Work Glove, Reinforced Fingertips, Padded Palm, Medium",,https://walmart.com/ip/51YLS6AC6W8X,Home Improvement,/Work Gloves,$16.12,4.5,4 ratings,['Not available']
2DH33Y7WJ9AO,"G & F 3100S-DZ Knit Work Gloves, Textured Rubber Latex Coated for Construction, 12-Pairs, Men's Small",,https://walmart.com/ip/2DH33Y7WJ9AO,Home Improvement,/Work Gloves,$12.55,4.5,13 ratings,['Not available']
5KSR42O8UEPE,rocky outdoor pants mens prohunter wp insulated bib lightweight 600429,,https://walmart.com/ip/5KSR42O8UEPE,Sports & Outdoors,/Men's Hunting Pants,$60.99,0.0,0 ratings,['Not available']
39QV6G54XOH1,LAPCO 160-C-7-3/4 La C-7-3-4 Welding Cap,Reversible. Style: Cap. Color: Assorted. Size Group: 7-3/4. Material: Cotton. Satisfaction ensured. Offering the latest selections and ideas.- SKU: ORSNO48028,https://walmart.com/ip/39QV6G54XOH1,Home Improvement,/Welding Caps,$6.77,0.0,0 ratings,"['1OE4SMRRZB8V', '2A9QUH00RDR7', '45VSJSFIPG8U', '44TWUT8ED13A', '23HATZT7I89X']"
5WKJI2S86729,20 mm PVC Rain Suit,,https://walmart.com/ip/5WKJI2S86729,Sports & Outdoors,/Mens Outdoor Jackets & Outerwear,$20.37,3.6,29 ratings,['Not available']
5UB4VMFBSWKN,"Wells Lamont Men's Leather Work Gloves with Adjustable Wrist, Palm Patch, Cowhide",,https://walmart.com/ip/5UB4VMFBSWKN,Home Improvement,/Work Gloves,$15.48,4.3,43 ratings,['Not available']
1BLR3HOBTU3G,Just Love Polar Bear Adult Onesie / Pajamas,,https://walmart.com/ip/1BLR3HOBTU3G,Party & Occasions,/Other Women's Halloween Costumes,$39.99,0.0,0 ratings,['Not available']
5WKJI2S86729,20 mm PVC Rain Suit,,https://walmart.com/ip/5WKJI2S86729,Sports & Outdoors,/Mens Outdoor Jackets & Outerwear,$20.37,3.6,29 ratings,['Not available']
5SO9FQ2VD2VC,At The Buzzer Thermal Underwear Set for Men,,https://walmart.com/ip/5SO9FQ2VD2VC,Sports & Outdoors,/Mens Base Layers & Thermals,$15.99,4.4,11 ratings,['Not available']
39QV6G54XOH1,LAPCO 160-C-7-3/4 La C-7-3-4 Welding Cap,Reversible. Style: Cap. Color: Assorted. Size Group: 7-3/4. Material: Cotton. Satisfaction ensured. Offering the latest selections and ideas.- SKU: ORSNO48028,https://walmart.com/ip/39QV6G54XOH1,Home Improvement,/Welding Caps,$6.77,0.0,0 ratings,"['1OE4SMRRZB8V', '2A9QUH00RDR7', '45VSJSFIPG8U', '44TWUT8ED13A', '23HATZT7I89X']"
5QVA8U06XAG6,"Men’s Ultra-Soft Tagless Fleece Lined Thermal Top & Bottom Underwear Set, Black, Small",,https://walmart.com/ip/5QVA8U06XAG6,Sports & Outdoors,/Mens Base Layers & Thermals,$19.99,4.5,25 ratings,['Not available']
2BH8L4O7ZYFC,"G & F EndurancePro Seamless Knit Nylon Gloves with Micro-foam Nitrile-Coated Palm, Men\'s X-Large, Black",,https://walmart.com/ip/2BH8L4O7ZYFC,Industrial & Scientific,/Gloves,$5.88,4.8,6 ratings,['Not available']
54IF8CLCV1WH,"Propper Men's Lightweight Tactical Pant, Black, 34 x 30",,https://walmart.com/ip/54IF8CLCV1WH,Sports & Outdoors,/Men's Hunting Pants,$19.99,4.7,46 ratings,['Not available']
3MGSQX7KECO9,"g & f 5013m justforkids kids genuine leather work gloves, kids garden gloves, 4-6 years old",top suede cowhide leather gloves with shirred wrist. they also have a keystone thumb. two size: 4-6 years old and 7-11 years old.  SKU:ADIB0009JTS78Top Suede cowhide leather gloves with shirred wrist. They also have a Keystone thumb. Two size: 4-6 years old and 7-11 years old.,https://walmart.com/ip/3MGSQX7KECO9,Home Improvement,/Work Gloves,$6.77,3.0,2 ratings,"['5X2JDW1T841E', '4THCVYZ646KX', '4YDCL1DUL52U', '5RQFTCU42JE0', '3TSDZ7NX2Z0Y', '2L23OSXR1IB6', '52EWTNKQYFQO', '39COBMVUW49Z', '3A1GTY62HG12', '2AQT7WCI0GOR', '5WFAHWZHPSO0', '6VXJ78W5K8TD', '2DH33Y7WJ9AO', '5UYL6PDB6A6D', '42HMWJTV080P', '79Z9JQUPY7Z6', '32E2I6418NLV', '1QLWYF9MR64E', '5UUDPODQSHZ4', '7DQX9BTWQR7T', '79Z9JQUPY7Z6', '7DQX9BTWQR7T', '0XOZAYKFYAQQ', '32E2I6418NLV', '1QLWYF9MR64E']"
5HFX2KB1V99K,20mm PVC/Nylon Rain Suit,,https://walmart.com/ip/5HFX2KB1V99K,Sports & Outdoors,/Mens Outdoor Jackets & Outerwear,$32.23,4.8,8 ratings,['Not available']
61TQUWWJH36X,"PGD8644S, PF Nitrile General Purpose Gloves, 100 / Box, Blue",,https://walmart.com/ip/61TQUWWJH36X,Industrial & Scientific,/Lab Safety,$29.70,4.7,24 ratings,['Not available']
326WSY3SUDDZ,Dickies Supa Dupa Mid Steel Toe Safety Shoe (Men's),,https://walmart.com/ip/326WSY3SUDDZ,Industrial & Scientific,/Manufacturing & Warehouse Foot Protection,$39.99,4.4,71 ratings,['Not available']
22EOF63JSTAA,Trimaco Tyvek Tyvek Coveralls White L 1 pk,"Trimaco's Dupont Tyvek Coveralls are made of heavy duty and impenetrable Tyvek material, and features tear resistant zippered front. The low-static, low-linting material is durable and protects even when abraded. DuPont Tyvek Coveralls are breathable and keeps dust, spray and splashes off your clothing and skin for all day comfort. Great for lead and asbestos abatement, as well as mold removal. Tyvek provides durable and breathable particulate protection. No elastic coveralls Made of heavy duty and impenetrable Tyvek material Features tear resistant zippered front "" All day superior protection"" Breathable for all day comfort Country of Origin:  USA or Imported",https://walmart.com/ip/22EOF63JSTAA,Home Improvement,/Paint Coveralls,$16.17,0.0,0 ratings,"['4M5DMLRKRKM1', '6W6XWP8YCMZM', '44WC80PVLA3O', '2P75WYIAX212', '25XSLW4H7PLT']"
4M08JHSC5NIT,"Kinco International 1927L Work Gloves, Grain Pigskin Palm, Material Back And Cuff, Heatkeep Insulated Lining, Large","Work Gloves, Grain Pigskin Palm, Material Back and Cuff, Heatkeep Insulated Lining, Large",https://walmart.com/ip/4M08JHSC5NIT,Home Improvement,/Work Gloves,$17.99,5.0,1 ratings,"['5SNI46W1BOCN', '4AFIEXLWO2GH', '4TCXKEL3F1J7', '14LVZ8OFZV65', '4JGMBTTJQFK5', '5WFAHWZHPSO0', '6VXJ78W5K8TD', '2DH33Y7WJ9AO', '5UYL6PDB6A6D', '42HMWJTV080P', '79Z9JQUPY7Z6', '32E2I6418NLV', '1QLWYF9MR64E', '5UUDPODQSHZ4', '7DQX9BTWQR7T', '79Z9JQUPY7Z6', '0XOZAYKFYAQQ', '7DQX9BTWQR7T', '32E2I6418NLV', '1QLWYF9MR64E']"
