Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count,Recommended_Prods
4I974I0ZT8UE,The Stand,"Stephen King's apocalyptic vision of a world blasted by plague and tangled in an elemental struggle between good and evil remains as riveting and eerily plausible as when it was first published.  Soon to be a television series    A patient escapes from a biological testing facility, unknowingly carrying a deadly weapon: a mutated strain of super-flu that will wipe out 99 percent of the world's population within a few weeks. Those who remain are scared, bewildered, and in need of a leader. Two emerge--Mother Abagail, the benevolent 108-year-old woman who urges them to build a peaceful community in Boulder, Colorado; and Randall Flagg, the nefarious ""Dark Man,"" who delights in chaos and violence. As the dark man and the peaceful woman gather power, the survivors will have to choose between them--and ultimately decide the fate of all humanity.  (This edition includes all of the new and restored material first published in  The Stand The Complete And Uncut Edition.)Stephen King’s apocalyptic vision of a world blasted by plague and tangled in an elemental struggle between good and evil remains as riveting and eerily plausible as when it was first published.   Soon to be a television series    A patient escapes from a biological testing facility, unknowingly carrying a deadly weapon: a mutated strain of super-flu that will wipe out 99 percent of the world’s population within a few weeks. Those who remain are scared, bewildered, and in need of a leader. Two emerge—Mother Abagail, the benevolent 108-year-old woman who urges them to build a peaceful community in Boulder, Colorado; and Randall Flagg, the nefarious “Dark Man,” who delights in chaos and violence. As the dark man and the peaceful woman gather power, the survivors will have to choose between them—and ultimately decide the fate of all humanity.  (This edition includes all of the new and restored material first published in  The Stand:  The Complete And Uncut Edition.)",https://walmart.com/ip/4I974I0ZT8UE,Books,/Adult Fiction Top 100,$8.99,4.3,183 ratings,"['1GQ0ES3UHFFR', '1BM4EJON2V3O', '365OWX7X2VF5', '6RVRES6GF5BA', '59CZ9FJ61XKI', '1FCVASC9D4W8', '35EP6ETQJ23C', '6UBNCFC9L888', '4G8GO3ML43AW', '0SHSQQWI3YIL', '64VYMCX68KF9', '6ROJI4N44ILF', '3KHDVEK12Y92', '6TVQR469VTYB', '2PJNDABSE8QJ', '6P6PLBZSCJGI', '33ZZQ4578N0K', '1895E9AFWXXM', '6RIME7NOYO2O', '4RJELG0HA5C8', '6P6PLBZSCJGI', '33ZZQ4578N0K', '1895E9AFWXXM', '2DVZ3FV3D0Y5', '15CYPWMJ4HA5', '6J525JDVKCUC', '6TVQR469VTYB', '3JS5TUB0BCGK', '767EXX0WN90M', '3KVZODALTLES']"
0ZE8LG0F4MIG,As You Wish : Inconceivable Tales from the Making of The Princess Bride,,https://walmart.com/ip/0ZE8LG0F4MIG,Books,/Biographies & Memoirs,$7.19,4.3,78 ratings,['Not available']
77WUAR7FP2UG,The Stranger,"NOW A NETFLIX ORIGINAL SERIES! A secret destroys a man's perfect life and sends him on a collision course with a deadly conspiracy in this shocking thriller from #1 New York Times bestselling author Harlan Coben. The Stranger appears out of nowhere, perhaps in a bar, or a parking lot, or at the grocery store. Their identity is unknown. Their motives are unclear. Their information is undeniable. Then they whisper a few words in your ear and disappear, leaving you picking up the pieces of your shattered world...  Adam Price has a lot to lose: a comfortable marriage to a beautiful woman, two wonderful sons, and all the trappings of the American Dream: a big house, a good job, a seemingly perfect life.  Then he runs into the Stranger. When he learns a devastating secret about his wife, Corinne, he confronts her, and the mirage of perfection disappears as if it never existed at all. Soon Adam finds himself tangled in something far darker than even Corinne's deception, and realizes that if he doesn't make exactly the right moves, the conspiracy he's stumbled into will not only ruin lives--it will end them.NOW A NETFLIX ORIGINAL SERIES!A secret destroys a man’s perfect life and sends him on a collision course with a deadly conspiracy in this shocking thriller from #1 New York Times bestselling author Harlan Coben.The Stranger appears out of nowhere, perhaps in a bar, or a parking lot, or at the grocery store. Their identity is unknown. Their motives are unclear. Their information is undeniable. Then they whisper a few words in your ear and disappear, leaving you picking up the pieces of your shattered world...  Adam Price has a lot to lose: a comfortable marriage to a beautiful woman, two wonderful sons, and all the trappings of the American Dream: a big house, a good job, a seemingly perfect life.  Then he runs into the Stranger. When he learns a devastating secret about his wife, Corinne, he confronts her, and the mirage of perfection disappears as if it never existed at all. Soon Adam finds himself tangled in something far darker than even Corinne's deception, and realizes that if he doesn't make exactly the right moves, the conspiracy he’s stumbled into will not only ruin lives—it will end them.",https://walmart.com/ip/77WUAR7FP2UG,Books,/Suspense Books,$7.48,4.0,36 ratings,"['74OSQC46QKUG', '2Z3KBMFU6LMG', '20NKYU0PWVS5', '2SX7W952TZEQ', '6SD39IE1BM95', '21V2OFWP68CW', '4JQKEIOMB9LF', '5MBDAEZ77YA0', '2Y2MTFD8EBHW', '3HJO6TWUCWVL', '3E9ARZHW9B8R', '3UKPDYWXLKWY', '6ZB4EMXPFSIQ', '7ICJX6KOAAY1', '6EK3YNQGXOXZ', '6RIME7NOYO2O', '66EWM9KN0IQP', '7K3XOTS1ELK2', '59F4WU7JAPZ4', '1EJFQVOCR5LT', '14V7CY3U6ZVM', '529YMD4S1RDH', '7HDUIATM9D7R', '1XISNB69O6OE', '152YFK5VMR99']"
1423RRMMK4CL,The Glass Castle : A Memoir,,https://walmart.com/ip/1423RRMMK4CL,Books,/Personal Memoirs,$10.25,4.3,409 ratings,['Not available']
5VBJAGWPSLC1,Garfield And Friends: Season 1 (DVD),"Everyone loves Garfield - the fat, orange, opinionated cat who was the star of the classic Saturday morning animated television series. Kids and adults alike will howl with laughter over Garfield's side-splitting antics with his gullible owner, Jon, his not-too-bright pooch pal, Odie, and his barnyard friends from U.S. Acres.Garfield And Friends: Season 1 (DVD)",https://walmart.com/ip/5VBJAGWPSLC1,Feature,/Shop All Garfield,$13.58,0.0,0 ratings,"['0Y6PB1NFR7NV', '419VIC6AE9LK', '3PS3S8RPF84J', '1FSDKGWMHD60', '43ST0C4RDYKJ', '679EA9LXER6X', '52MEZC26ZSFA', '1E32J59B1ADK', '39OKFSFP8YD4', '58I26I6ZCCCK']"
2MZ76BXS32YX,DreamWorks 6 Spooky Stories Collection (DVD),DreamWorks 6 Spooky Stories Collection (DVD),https://walmart.com/ip/2MZ76BXS32YX,Movies & TV Shows,/All Children & Family Movies,$9.96,5.0,1 ratings,"['22E7EQ6C2L59', '3N3FM108IMHT', '2JDKNADDHIW6', '2WZ2MVIO33H0', '5O8UGB5XUNFN', '1YVP0IAIA81W', '2XG6L009QPEB', '1M51AUOZTK5Z', '2SLM6SSIIEDF', '74HMO7Q47RXG']"
2VJXLA5FB8V9,Voltron: Legendary Defender - Seasons 3-6 (DVD),"DreamWorks Voltron Legendary Defender picks up immediately following the events of Zarkon's defeat as the Paladins struggle to recover with one of their own missing, leaving them unable to form Voltron. The team must quickly devise a plan as the ascension of Prince Lotor threatens to bring chaos to the entire universe. Only by coming together, not just as Paladins but with the freedom fighters liberated from Galra occupation, will they be able bring the fight to their most formidable enemies yet.Voltron: Legendary Defender - Seasons 3-6 (DVD)",https://walmart.com/ip/2VJXLA5FB8V9,Movies & TV Shows,/Action & Adventure TV Shows,$14.96,5.0,1 ratings,"['5M071INTSVVS', '41QGTJ2XQIIA', '1IYZGIXHRMUW', '7HSYREVF40CI', '46W3NHALNP0K', '588DQZ6X6DYG', '5VHAJLKPURZ6', '2CO8674H01UW', '2NKLNTATNLP4', '5XB76QVEL2SL', '347AYESLTMYW', '5YQL5OJ4NTMX', '33FHIGWEU2ZL', '61CUZ6UFI1DW', '4BR3KHH35YHK']"
25JFH3OV696T,Eleanor (Hardcover),"Michaelis presents a portrait of Eleanor Roosevelt, America's longest-serving First Lady, an avatar of democracy whose ever-expanding agency as diplomat, activist, and humanitarian made her one of the world's most widely admired and influential women.  Prizewinning bestselling author David Michaelis presents a breakthrough portrait of Eleanor Roosevelt, America's longest-serving First Lady, an avatar of democracy whose ever-expanding agency as diplomat, activist, and humanitarian made her one of the world's most widely admired and influential women.  In the first single-volume cradle-to-grave portrait in six decades, acclaimed biographer David Michaelis delivers a stunning account of Eleanor Roosevelt's remarkable life of transformation. An orphaned niece of President Theodore Roosevelt, she converted her Gilded Age childhood of denial and secrecy into an irreconcilable marriage with her ambitious fifth cousin Franklin. Despite their inability to make each other happy, Franklin Roosevelt transformed Eleanor from a settlement house volunteer on New York's Lower East Side into a matching partner in New York's most important power couple in a generation.  When Eleanor discovered Franklin's betrayal with her younger, prettier social secretary, Lucy Mercer, she offered a divorce and vowed to face herself honestly. Here is an Eleanor both more vulnerable and more aggressive, more psychologically aware and sexually adaptable than we knew. She came to accept FDR's bond with his executive assistant, Missy LeHand; she allowed her children to live their own lives, as she never could; and she explored her sexual attraction to women, among them a star female reporter on FDR's first presidential campaign, and younger men.  Eleanor needed emotional connection. She pursued deeper relationships wherever she could find them. Throughout her life and travels, there was always another person or place she wanted to heal. As FDR struggled to recover from polio, Eleanor became a voice for the voiceless, her husband's proxy in presidential ambition, and then the people's proxy in the White House. Later, she would be the architect of international human rights and world citizen of the Atomic Age, urging Americans to cope with the anxiety of global annihilation by cultivating a ""world mind."" She insisted that we cannot live for ourselves alone but must learn to live together or we will die together.  Drawing on new research, Michaelis's riveting portrait is not just a comprehensive biography of a major American figure, but the story of an American ideal: how our freedom is always a choice.  Eleanor rediscovers a model of what is noble and evergreen in the American character, a model we need today more than ever.• Author: David Michaelis • ISBN:9781439192016 • Format:Hardcover • Publication Date:2020-10-06",https://walmart.com/ip/25JFH3OV696T,Books,/19th Century United States History Books,$25.17,0.0,0 ratings,"['30QRM4SOQ02C', '569Q1UY3V5K4', '2KBNVAXG77A0', '5LOTI2TARY2V', '5Z1VVBIT8MO5', '2CQ3MYYBL6AR', '1UR6CB3XVXJS', '4124VDRJ5J8X', '6U0DC1QOOAFD', '15289JMR215W', '15289JMR215W', '2CQ3MYYBL6AR', '1UR6CB3XVXJS', '4124VDRJ5J8X', '6U0DC1QOOAFD']"
6LAQOUE457XM,A Long Way Gone : Memoirs of a Boy Soldier (Paperback),,https://walmart.com/ip/6LAQOUE457XM,Books,/West African History Books,$9.94,4.2,173 ratings,['Not available']
2AECHSX1820F,My Little Pony: Classic Movie Collection (DVD),"The My Little Pony adventures you grew up with are back in this collection of four timeless classic tales of Pony-rific fun! Join your favorite Ponies, including Wysteria, Pinkie Pie, Rarity, Rainbow Dash, Minty, and even Spike the Dragon for four outrageous tales guaranteed to make your heart swell and teach you the true meaning and value of friendship and teamwork!  Princess Promenade Dancing In The Clouds Runaway Rainbow Friends Are Never Far Away  ",https://walmart.com/ip/2AECHSX1820F,Movies & TV Shows,/Sci-Fi & Fantasy TV Shows,$25.88,4.5,4 ratings,"['3WL3BUQZ8H5Q', '4DA70IGPHXW8', '55VP97BXAEBC', '21FNY8XDMA31', '4MTU6S74CEHF', '6572MB4G9NXK', '0Y8V6RL67S1I', '27SQI2BV7TAX', '1BQINZ9S9CO4', '5E16V6KC5OBT', '67QYZELIPRPF', '79R9Z55W86NB', '1Z57OWTU7MJB', '0XWM59GS7Z72', '0XEI3RAKXND1', '2XG6L009QPEB', '5F1W2VJ30SO4', '6Q36ZYLMJBPH', '5BUWLA40LGHU', '4FGQA820GL2M', '2XG6L009QPEB', '3LNHXVPSAR5J', '1IYZGIXHRMUW', '3QZNC4W90YVL', '2P6XX0TETGXL', '4JJF0O3NLRFK', '4FWH494ZBXXW', '3SN2CB9TS9IB', '50WOPMPLQ3GJ', '1I27LPYB8ZPV']"
3XMG25VESB1V,Elena Of Avalor: Realm Of The Jaquins (DVD),Elena Of Avalor: Realm Of The Jaquins (DVD),https://walmart.com/ip/3XMG25VESB1V,Movies & TV Shows,/All Anime & Animation,$9.42,5.0,2 ratings,"['5SUXB77DKX5Y', '34VX7GUZOKEC', '415HH2YKE40Z', '0ZZ3TMOPLJV4', '6E01J4RLWL2E', '3LAY7RQ8EG1U', '12KRHV1DBL1Q', '1UIPWUUMGHPC', '73UQGGJW1ETF', '3KHHN67XC6I8', '55VORTLU9KJL', '1GZTL5Y9J1YI', '2RZRZJXBH9T4', '1LWFLYZJKXAS', '3BY3UVYX98Z5', '6TX9IZDCC32G', '5Z47ZEWYIAXS', '0WTA4YBVZ694', '1L8C2TKLWHM7', '2ERNKBUPB6TJ', '4W57CVG36B1K', '2ERNKBUPB6TJ', '2HJ34CM9HWCP', '1VJQBMIMCEKS', '13UG51LEZUA5']"
1U5NFVMUR4ZH,"Elon Musk : Tesla, Spacex, and the Quest for a Fantastic Future (Paperback)",,https://walmart.com/ip/1U5NFVMUR4ZH,Walmart for Business,/Accounting & Finance Books,$13.95,3.5,11 ratings,['Not available']
3LAY7RQ8EG1U,Minnie's Happy Helpers (DVD),Includes exclusive customizable magnetic helper chartMinnie's Happy Helpers (DVD),https://walmart.com/ip/3LAY7RQ8EG1U,Movies & TV Shows,/Animated Drama Movies,$9.99,5.0,2 ratings,"['2B1F18A2W9S5', '5HUC65DL1MYQ', '1Z57OWTU7MJB', '1QWTOG93PC9B', '2O9D08JYSZYR', '4W7LF73Y2UXI', '5SUXB77DKX5Y', '5S9X305LQYKI', '312VUHK8WLK4', '43AU0VP1I8XH', '2MZ76BXS32YX', '2R1QY93E4TTH', '79HW0BX19129', '2P6XX0TETGXL', '6P3DDWULE7ID', '2MZ76BXS32YX', '588DQZ6X6DYG', '1YVP0IAIA81W', '2XG6L009QPEB', '2SLM6SSIIEDF', '6ZZA803J6G5K', '4CTAFYNP0K5Z', '5LBZJ8NU3PFS', '22070EHCZ4I4', '50G7DM3UA1CM']"
7AY22NDWBXJ8,Signet Classics: The Complete Poetry of Edgar Allan Poe (Paperback),"From Annabel Lee to The Raven, this edition of Poe's complete poetry illustrates the transcendent world of unity and ultimate beauty he created in his verse. Includes a new Afterword. Revised reissue.  Explore the transcendent world of unity and ultimate beauty in Edgar Allan Poe's verse in this complete poetry collection. Although best known for his short stories, Edgar Allan Poe was by nature and choice a poet. From his exquisite lyric ""To Helen,"" to his immortal masterpieces, ""Annabel Lee,"" ""The Bells,"" and ""The Raven,"" Poe stands beside the celebrated English romantic poets Shelley, Byron, and Keats, and his haunting, sensuous poetic vision profoundly influenced the Victorian giants Swinburne, Tennyson, and Rossetti.  Today his dark side speaks eloquently to contemporary readers in poems such as ""The Haunted Palace"" and ""The Conqueror Worm,"" with their powerful images of madness and the macabre. But even at the end of his life, Poe reached out to his art for comfort and courage, giving us in ""Eldorado"" a talisman to hold during our darkest moments--a timeless gift from a great American writer.   Includes an Introduction by Jay Parini and an Afterword by April Bernard• Author: Edgar Allan Poe • ISBN:9780451531056 • Format:Paperback • Publication Date:2008-10-07",https://walmart.com/ip/7AY22NDWBXJ8,Books,/General American Poetry Books,$4.70,4.1,9 ratings,"['288HV1ISYHAG', '2RR8WATRU48P', '1ROFDEH8RVR1', '7C09FR0S3TOK', '5Z1RHYHK8PIB', '3IIY61P7MTRM', '3P1PLVC24LZM', '3S36KLSLOAP1', '1YXCS70A33UW', '69W7F0F2BQ11', '30V3WUKZFEH1', '5XB9C1JVCNUU', '42W9Z86FHIQE', '1PX94OK6QJ9B', '5MZXD07SGYIO', '4GO2I8X3ZZYH', '14V7CY3U6ZVM', '251YR8B3T5ON', '454BS7BU1P45', '4DII94ZIY485', '4DII94ZIY485', '3WTEXLMIHC0O', '2A9309BUUXBJ', '5APFD62ET102', '3LXAH568VH6C']"
5DB676NVIZBC,"Same Kind of Different as Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together (Hardcover)",,https://walmart.com/ip/5DB676NVIZBC,Books,/Religious Biographies & Memoirs,$7.35,4.4,62 ratings,['Not available']
1QWMKNZI01L1,Transformers Rescue Bots: Mystery Rescue (DVD),Originally released in 2015.Transformers Rescue Bots: Mystery Rescue (DVD),https://walmart.com/ip/1QWMKNZI01L1,Movies & TV Shows,/Transformers Movies & TV Shows,$13.65,5.0,1 ratings,"['3M0YNS6FBWG5', '50Z4WG2DZW7B', '3Q0HUX1LR09T', '4QH0CFH2ZOJ7', '32R8BD4FD185', '4HH5Z8TRDFZN', '7FLAGKUZ6ZPT', '1LCQ3BXEE3N7', '31T0HL7W4CLX', '7HSYREVF40CI', '5AUUV4H4493Z', '62LT67QURYA0', '4UHHKGJ3WE5V', '3FGZTEW01VJL', '345RNIIGRN2Q', '3O0T82TANTFZ', '3QZNC4W90YVL', '13A732QNEGKO', '2ERNKBUPB6TJ', '6Q13GN2CC63M', '2HJ34CM9HWCP', '1VNA8SVTXGGR', '6Q36ZYLMJBPH', '534UQQEUT2RD', '4DKPY1RCGESJ']"
3QYTP8MKO7YA,Sofia The First: Secret Library (DVD),Details Coming SoonSofia The First: Secret Library (DVD),https://walmart.com/ip/3QYTP8MKO7YA,Books,/General Biographies & Memoirs,$8.24,5.0,1 ratings,"['1WP0AHBR08BX', '4XWFON2VD8FN', '1HMUF6FUTZ6U', '26QLJDIMLN7Y', '652O945OPBT0', '0YPLRCGAM43N', '415HH2YKE40Z', '3L0P63THGIPG', '6E01J4RLWL2E', '3M8SM55Q002U', '42CDIAIJXO7K', '6SU02D756EO4', '4ZC2TSJ6EIGW', '6BF5SWJ7A91K', '56P5ZXRJFMH4', '39DTPKDHZW44', '6ZIJU9I7ZSZP', '40PPHFUJILDS', '6PA9BXSTADVQ', '3YK0O3D0PEF4', '39DTPKDHZW44', '63889F0W7WVB', '1JJQXJCHCCB6', '3TR1N89CA2BK', '2SFDG8CC2Q7C', '583LZY0ALL7L', '39DTPKDHZW44', '74REO9VIRCB4', '6TKIJGYQ1E9X', '545PI1L5FT7M']"
1JZMV40SCD5S,The Captain : A Memoir (Hardcover),"""The memoir from the last Mets captain, David Wright, one of the most admired players in recent MLB history, about his inspiring and deep commitment to the game""--  The memoir from the last Mets captain, David Wright, one of the most admired players in recent MLB history, about his inspiring and deep commitment to the game.  David Wright played his entire fourteen-year Major League Baseball career for the New York Mets.   And when he came back time and again from injury, he demonstrated the power of hard work, commitment, and love of the game.   Wright was nicknamed Captain America after his performance in the 2013 World Baseball Classic. He is a seven-time All-Star, a two-time Gold Glove Award winner, a two-time Silver Slugger Award winner, and a member of the 30-30 club. He holds Mets franchise records for most career RBIs, doubles, total bases, runs scored, walks, sacrifice flies, times on base, extra base hits, strikeouts, double plays, and hits. He was named captain of the Mets in 2013, becoming the fourth captain in the team's history.   Now the widely admired, beloved New York Mets third baseman and captain tells it from his perspective.• Author: David Wright,Anthony Dicomo • ISBN:9781524746056 • Format:Hardcover • Publication Date:2020-10-13",https://walmart.com/ip/1JZMV40SCD5S,Books,/MLB Books,$21.49,0.0,0 ratings,"['76F8AQLB3Q5D', '39IA00ZYDSZR', '0UMI358ZUL9Q', '4VSNM5I8VJ2Q', '2AHSDWEAPKE5', '0RV25K618YAP', '1S7V8BRPD7GG', '6TVQR469VTYB', '4P9FIPRF830O', '3IMM25JBRP52', '0RV25K618YAP', '1S7V8BRPD7GG', '4P9FIPRF830O', '3IMM25JBRP52', '47RQO0FOKVL4']"
386F69VGZ83S,"His Very Best : Jimmy Carter, a Life (Hardcover)","An intimate portrait of the thirty-ninth president draws on fresh archival material to trace Jimmy Carter's improbable rise from a humble peanut farmer and complex man of faith to an American president and Nobel Prize-winning humanitarian.  From one of America ' s most-respected journalists and modern historians comes the first full-length biography of Jimmy Carter, the thirty-ninth president of the United States and Nobel Prize-winning humanitarian.       Jonathan Alter tells the epic story of an enigmatic man of faith and his improbable journey from barefoot boy to global icon. Alter paints an intimate and surprising portrait of the only president since Thomas Jefferson who can fairly be called a Renaissance Man, a complex figure--ridiculed and later revered--with a piercing intelligence, prickly intensity, and biting wit beneath the patented smile. Here is a moral exemplar for our times, a flawed but underrated president of decency and vision who was committed to telling the truth to the American people.  Growing up in one of the meanest counties in the Jim Crow South, Carter is the only American president who essentially lived in three centuries: his early life on the farm in the 1920s without electricity or running water might as well have been in the nineteenth; his presidency put him at the center of major events in the twentieth; and his efforts on conflict resolution and global health set him on the cutting edge of the challenges of the twenty-first.  Drawing on fresh archival material and five years of extensive access to Carter and his entire family, Alter traces how he evolved from a timid, bookish child--raised mostly by a black woman farmhand--into an ambitious naval nuclear engineer writing passionate, never-before-published love letters from sea to his wife and full partner, Rosalynn; a peanut farmer and civic leader whose guilt over staying silent during the civil rights movement and not confronting the white terrorism around him helped power his quest for racial justice at home and abroad; an obscure, born-again governor whose brilliant 1976 campaign demolished the racist wing of the Democratic Party and took him from zero percent to the presidency; a stubborn outsider who failed politically amid the bad economy of the 1970s and the seizure of American hostages in Iran but succeeded in engineering peace between Israel and Egypt, amassing a historic environmental record, moving the government from tokenism to diversity, setting a new global standard for human rights, and normalizing relations with China among other unheralded and far-sighted achievements. After leaving office, Carter eradicated diseases, built houses for the poor, and taught Sunday school into his mid-nineties.  This engrossing, monumental biography will change our understanding of perhaps the most misunderstood president in American history.• Author: Jonathan Alter • ISBN:9781501125485 • Format:Hardcover • Publication Date:2020-09-29",https://walmart.com/ip/386F69VGZ83S,Books,/Presidents & Heads of State Biographies & Memoirs,$37.50,0.0,0 ratings,"['7B3AOIO8AW89', '4E43EZ1VDTU1', '5I6N2PCL9OV4', '6PSXHKB3ZQG7', '4ZMD1X0X61TU', '66ULUG3FJGUC', '4BMNJH5NOILZ', '21QZWNMNESHC', '1FB1XUHW0VSK', '5K0TMQUXSQXT', '5K0TMQUXSQXT', '66ULUG3FJGUC', '4BMNJH5NOILZ', '1FB1XUHW0VSK', '21QZWNMNESHC']"
3KNKQ0AW06MC,"Promise Me, Dad : A Year of Hope, Hardship, and Purpose",,https://walmart.com/ip/3KNKQ0AW06MC,Books,/Political Biographies & Memoirs,$21.77,5.0,1 ratings,['Not available']
3BPN00T8E7QO,The Detective in the Dooryard : Reflections of a Maine Cop (Hardcover),"The Detective in the Dooryard is composed of stories about the people, places, and things of Maine. There are sad stories, big events, and even the mundane, all told from the perspective of a seasoned police officer and in the wry voice of a lifelong Mainer. Many of the stories will leave you chuckling, some will invariably bring tears to your eyes, but all will leave you with a profound sense of hope and positivity.  Tim Cotton has been a police officer for more than thirty years. The writer in him has always been drawn to the stories of the people he has met along the way. Dealing with the standard issue ne'er-do-wells as a patrol officer, homicide detective, polygraph examiner, and later as the lieutenant in charge of the criminal investigation division certainly provides an interesting backdrop--but more often he writes about the regular folks he encounters, people who need his help, or those who just want to share a joke or even a sad story. The Detective in the Dooryard is composed of stories about the people, places, and things of Maine. There are sad stories, big events, and even the very mundane, all told from the perspective of a seasoned police office and in the wry voice of a lifelong Mainer. Many of the stories will leave you chuckling, some will invariably bring tears to your eyes, but all will leave you with a profound sense of hope and positivity.• Author: Timothy A Cotton • ISBN:9781608937424 • Format:Hardcover • Publication Date:2020-07-09",https://walmart.com/ip/3BPN00T8E7QO,Books,/General Biographies & Memoirs,$20.53,0.0,0 ratings,"['583LZY0ALL7L', '39DTPKDHZW44', '74REO9VIRCB4', '6TKIJGYQ1E9X', '545PI1L5FT7M', '4BMNJH5NOILZ', '1780A7FONUK2', '1TWIILU94ZEV', '1KRES1E9IAXO', '6TVQR469VTYB', '4BMNJH5NOILZ', '1780A7FONUK2', '5W63N7L4UR7Q', '1TWIILU94ZEV', '1KRES1E9IAXO']"
51LMI97C1UJS,"Option B : Facing Adversity, Building Resilience, and Finding Joy","""Resilience comes from deep within us and from support outside us. Even after the most devastating events, it is possible to grow by finding deeper meaning and gaining greater appreciation in our lives. Option B illuminates how to help others in crisis, develop compassion for ourselves, raise strong children, and create resilient families, communities, and workplaces. Many of these lessons can be applied to everyday struggles, allowing us to brave whatever lies ahead""--Dust jacket flap.#1 New York Times Best SellerNamed a Best Book of 2017 by Barnes & Noble and Amazon From Facebook’s COO and Wharton’s top-rated professor, the #1 New York Times best-selling authors of Lean In and Originals: a powerful, inspiring, and practical book about building resilience and moving forward after life’s inevitable setbacks.     After the sudden death of her husband, Sheryl Sandberg felt certain that she and her children would never feel pure joy again. “I was in ‘the void,’” she writes, “a vast emptiness that fills your heart and lungs and restricts your ability to think or even breathe.” Her friend Adam Grant, a psychologist at Wharton, told her there are concrete steps people can take to recover and rebound from life-shattering experiences. We are not born with a fixed amount of resilience. It is a muscle that everyone can build.    Option B combines Sheryl’s personal insights with Adam’s eye-opening research on finding strength in the face of adversity. Beginning with the gut-wrenching moment when she finds her husband, Dave Goldberg, collapsed on a gym floor, Sheryl opens up her heart—and her journal—to describe the acute grief and isolation she felt in the wake of his death. But  Option B goes beyond Sheryl’s loss to explore how a broad range of people have overcome hardships including illness, job loss, sexual assault, natural disasters, and the violence of war. Their stories reveal the capacity of the human spirit to persevere . . . and to rediscover joy.  Resilience comes from deep within us and from support outside us. Even after the most devastating events, it is possible to grow by finding deeper meaning and gaining greater appreciation in our lives.  Option B illuminates how to help others in crisis, develop compassion for ourselves, raise strong children, and create resilient families, communities, and workplaces. Many of these lessons can be applied to everyday struggles, allowing us to brave whatever lies ahead. Two weeks after losing her husband, Sheryl was preparing for a father-child activity. “I want Dave,” she cried. Her friend replied, “Option A is not available,” and then promised to help her make the most of Option B.  We all live some form of Option B. This book will help us all make the most of it.",https://walmart.com/ip/51LMI97C1UJS,Books,/Personal Memoirs,$19.71,3.8,6 ratings,"['5YDTYN9HVQF6', '4LTKT4C169FK', '5IQTKSN8EJT3', '2Q5Z7DFTFXL7', '6KZI2IF6L9XI', '3OG5H2YDXP1D', '0RT2JWQAUNTH', '4RJELG0HA5C8', '2P2DZ2FC4O4Z', '27T4IOSHSE1V', '21QZWNMNESHC', '4EU7W7DB5N6A', '53H99WPRW8CJ', '0RT2JWQAUNTH', '3H0XXXALWN07']"
6QBWN9SFNH2G,Lives Other Than My Own - eBook,,https://walmart.com/ip/6QBWN9SFNH2G,Books,/Literary Biographies & Memoirs,$7.99,0.0,0 ratings,['Not available']
55BP8GXDZZO8,Coach Wooden: The 7 Principles That Shaped His Life and Will Change Yours (Paperback),,https://walmart.com/ip/55BP8GXDZZO8,Books,/Success,$5.99,4.0,2 ratings,['Not available']
2P6X1KI6VRTE,All Things Possible: Setbacks and Success in Politics and Life (Hardcover),"In this frank memoir--a story of duty, family, justice, politics, and resilience--Andrew Cuomo, New York State's fifty-sixth governor, reflects on his rise, fall, and rise again in politics, and the tough (but necessary) lessons he has learned along the way. Born to first-generation American parents in the working-class neighborhood of Queens, New York, Andrew M. Cuomo grew up in a family anchored by a shared belief in community, hard and honest work, and helping others. His father, Mario, led by example, as a tireless advocate for local residents, instilling in his son a passion for public service. From stapling up posters as a sixteen-year-old during his father's first political campaign to managing at twenty-five Mario's successful 1982 bid for New York State governor, Andrew Cuomo witnessed at a young age the power of politics to effect change for the common good. These experiences, reinforced by deeply held personal values, guided him, from novice campaign manager to visionary reform crusader to Clinton cabinet member--at thirty-nine--to groundbreaking governor of his home state. Laying out his unique approach to challenging the status quo, All Things Possible is not a traditional political memoir, but rather one man's revelatory reflection on a life defined by a commitment to public service, and the hard-won truths gleaned from both his struggles and his successes. In recounting his uphill battles to redefine the way America deals with homelessness, rehabilitate the legislative process in Albany, and bring marriage equality to New York, Cuomo presents an inspiring blueprint for greater political cooperation and efficacy. He also unflinchingly examines his failed 2002 gubernatorial bid, which heralded a dark period of political and personal turmoil, to illustrate why failure is inextricably bound up with success, why we should never forget where we come from, and the importance of balancing personal and professional commitments. And he proves, through all that he's achieved since his victory in the 2010 election, that our biggest triumphs lie not in never falling, but in rising every time we fall. With 16-pages of color and black and white photosAll Things Possible: Setbacks and Success in Politics and Life (Hardcover)",https://walmart.com/ip/2P6X1KI6VRTE,Books,/General Political Process Books,$27.03,0.0,0 ratings,"['4ARY38RN1VIR', '4E8006YYW580', '30FVXLZ38FI9', '16PLFI9XCDW7', '4ZEK93UJSXXD', '27B1Z3JVIAS2', '75BFCP6KWSO5', '6F5C7UM7J485', '510XZ0SMRJOO', '1MKSIWT11TO6', '6F5C7UM7J485', '1MKSIWT11TO6', '7GTC67H8U8V7', '510XZ0SMRJOO', '79HFYEX6KH5S']"
