Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count,Recommended_Prods
1TZNVZSQOFZS,50W Solar Panel Power Boat RV Battery Regulator Charger + 10A/30A Controller/Motorhome Outdoor Camping Battery Charge Dual USB,,https://walmart.com/ip/1TZNVZSQOFZS,Auto & Tires,/Car Battery Chargers,$55.85,5.0,1 ratings,['Not available']
5AWNP25UQRDJ,"Panasonic AG_DVC30 Camcorder Battery Charger (110_220v with Car & EU adapters) _ Battery Charger for Panasonic CGR_D08, CGR_D16,","Panasonic AG_DVC30 Camcorder Battery Charger _110_220v with Car & EU adapters_ _ Battery Charger for Panasonic CGR_D08, CGR_D16, CGR_D28, & CGR_D54 Batteries""Panasonic AG-DVC30 Camcorder Charger (110/220v with Car & EU adapters) - Battery Charger for Panasonic CGR-D08, CGR-D16, CGR-D28, & CGR-D54 Batteries"".",https://walmart.com/ip/5AWNP25UQRDJ,Auto & Tires,/Car Battery Chargers,$11.95,0.0,0 ratings,"['5SDQXGXJXYQP', '12ELFSHWTGDL', '7L8AC5AWMCKK', '44PNOIUM53W7', '6WZPE49Z1BWL']"
3UXU9YHQVT1F,20000mAh 12V Car Jump Starter Booster Battery Charger Vehicle USB Power Bank Portable,,https://walmart.com/ip/3UXU9YHQVT1F,Auto & Tires,/Power Sources,$31.66,0.0,0 ratings,['Not available']
5SJGEYWWPAN1,12V 22AH GEL Battery Replacement for Cen-tech 3-in-1 Jump Starter,"12V 22AH GEL Battery Replacement for Cen-tech 3-in-1 Jump Starter  True deep cycle battery that can be mounted in any position, Resists shocks and vibration. Long lasting high performance in high and low temperatures. Factory activated GEL battery. Maintenance free. No acid pack needed. Advanced design works right out of the box and requires no maintenance yet offers the option to prolong the standard life by adding extra electrolytes. Dimensions: 7.13 inches x 3.01 inches x 6.57 inches. Terminal: Internal Thread. Listing is for the Battery and Screws only. No wire harness or mounting accessories included.  True deep cycle battery that can be mounted in any position, Resists shocks and vibration. Long lasting high performance in high and low temperatures. Factory activated GEL battery. Maintenance free. No acid pack needed. Advanced design works right out of the box and requires no maintenance yet offers the option to prolong the standard life by adding extra electrolytes. Dimensions: 7.13 inches x 3.01 inches x 6.57 inches. Terminal: Internal Thread. Listing is for the Battery and Screws only. No wire harness or mounting accessories included. ML22-12GEL is a 12V 22AH GEL rechargeable maintenance free battery Backed by a 30 day refund policy and full 1 year warranty. ",https://walmart.com/ip/5SJGEYWWPAN1,Auto & Tires,/Power Sources,$59.99,0.0,0 ratings,"['3JFVPMK786QG', '4MJ978ENF3MW', '3WYPUY8KPGCM', '3LRQ96HRX6XK', '4KAW1V1TSHKZ', '3N2Z8FJS8OT5', '1O6QI27E0JCI', '3GVQQBHRKLPG', '2UVS8HWCUJ7S', '5KFSV4OQ6GZS', '5IDCWULF4HNL', '0Y9HRRJNH6LR', '12ENQWK0KFIS', '3N2Z8FJS8OT5', '1O6QI27E0JCI']"
245K3M3CNI4T,[PowerNex] Mean Well PB-300P-24 26~28.8V 10.5A Single Output Battery Charger,"Features3 stage chargingAC 115/230VAC selected by switchBuilt-in passive PFC function compliance to EN61000-3-2 Class A (option)Protection: Short circuit / Reverse polarity / Over voltage / Over temperatureCooling by free air convectionCharger for lead-acid batteries2 color LED loading indicatorLow cost, High reliability3 years warrantyThe transaction does not include any Import Tax / Duty / VAT / Brokerage Fees / Handling Fees. For more information about the tax rate, please check with local custom department before purchases. If you reject the package due to any charged tax or duty, we reserve the right to charge ALL shipping cost and 5% (of total price) handling fee. Import duties, taxes and charges are not included in the item price or shipping charges. These charges are the buyer's responsibility. We do not responsible for any custom duty or import tax. Please check with your country's customs office to determine what these additional costs will be prior to buying. Sometime customs will inspect the parcel and sometime will not. If you have any special request, please kindly advise us once place order.[PowerNex] Mean Well PB-300P-24 26~28.8V 10.5A Single Output Battery Charger",https://walmart.com/ip/245K3M3CNI4T,Auto & Tires,/Car Battery Chargers,$109.10,0.0,0 ratings,"['5SDQXGXJXYQP', '12ELFSHWTGDL', '7L8AC5AWMCKK', '44PNOIUM53W7', '6WZPE49Z1BWL', '446L8BP1GLWH', '1JEGX4DS5T3S', '416SPLPJ4SCX', '4KO3O3HO0TE8']"
4ZGAFH171G3Q,Halo Bolt 58830 Mwh Portable Phone Laptop Charger Car Jump Starter with AC Outlet - Blue Graphite,"HALO Bolt Portable Charger A portable powerhouse, the HALO Bolt charger provides the juice when you need it most--not only for your phone, tablet, and other handheld devices, but also for your car. At the push of a button this portable charger, compact and refined, can jump start a car, boat, or lawn mower with included jumper cables. Once you're on the road, the HALO Bolt's two USB outputs allow you to charge multiple devices at once, so you can power up your smartphone while your kids stay busy with their charged tablets. There's even a 120-volt AC wall outlet so you can charge your laptop. With features like a convenient LED flood light, customers frequently rely on the Bolt as a power source during power outages to keep their electronic devices charged.  Product Features & Specifications One Bolt ACDC w/58830 Mwh One Button Starter Size: 7.2? x 3.8? x 1.6? DC Car Charging Cable Pair of Jumper Cables Carrying Pouch USB to Micro USB Cable One AC Wall Charger LED Flood Light Compact and Light at 26.6 oz ETL Listed Adapter 90 Day Limited Manufacturer's Warranty Operating Instructions Quick Start Guide  About HALO HALO designs, develops and markets clever, innovative technology products to make consumers? lives easier while delivering reliability and portability with high style design. Offering a wide array of consumer electronic products including a proprietary portable car jump and a plethora of novel portable chargers capable of powering everything from phones to laptops. HALO continues to be a global leading force committed to offering products at the nexus of fashion and function created to power your life.Halo Bolt 58830 Mwh Portable Phone Laptop Charger Car Jump Starter with AC Outlet - Blue Graphite",https://walmart.com/ip/4ZGAFH171G3Q,Auto & Tires,/Power Sources,$164.34,0.0,0 ratings,"['1AWXBTPG2W99', '5KLA2LG5X4UB', '2WE402MBFH79', '7B07KH8OVTVO', '35UU7G5TE8UF', '3JFVPMK786QG', '4MJ978ENF3MW', '3WYPUY8KPGCM', '3LRQ96HRX6XK', '4KAW1V1TSHKZ', '3N2Z8FJS8OT5', '26UJXUHVQ1I1', '7EURVWL3OFRA', '27L5EZ3Q35QA', '3ZQLLFXRIMO1', '3N2Z8FJS8OT5', '6YUCDHAL31NL', '0Y45BD42OW3V', '1D4XEVQ3M3QP', '6UCEWJB0DW2U']"
1CWDX89GKRHH,12V 18AH SLA Battery Replacement for Stanley Fatmax 450 Amp Jump Starter,"12V 18AH SLA Battery Replacement for Stanley Fatmax 450 Amp Jump Starter  UPG # D5745 UB12180 12V 18Ah Dimensions: 7.15 inches x 3.06 inches x 6.60 inches. Weight: 11.40 Lbs SLA/AGM maintenance free, spill proof battery  UPG # D5745 UB12180 12V 18Ah Dimensions: 7.15 inches x 3.06 inches x 6.60 inches. Weight: 11.40 Lbs SLA/AGM maintenance free, spill proof battery Rechargeable battery that can be mounted in any position, resists shocks and vibration 1 Year Warranty ",https://walmart.com/ip/1CWDX89GKRHH,Auto & Tires,/Jump Starters,$39.99,0.0,0 ratings,"['12MJ13JP9BFH', '223ZLCMMNGTZ', '4X8WRVUQT2PZ', '4YZ6Q8TGUMT2', '4SWLRPFI7J40', '2E73YYLJTO82', '44H1DEZDZGYP', '112DIAHYVTVB', '40QIB2LHZH1H', '5XJ2R7MZLD0J', '3N2Z8FJS8OT5', '26UJXUHVQ1I1', '3ZQLLFXRIMO1', '1D4XEVQ3M3QP', '27L5EZ3Q35QA', '3N2Z8FJS8OT5', '6JSXJJ7Q31LU', '2WNUFBTIPA02', '7GHOZCLWVKI1', '26UJXUHVQ1I1']"
3HT0WZG92BVN,110V-240V Lead-acid Battery Charger with LCD Display 12V 6A Intelligent Fast Power Charging Suitable for Car Motorcycle,"Features: Easy To Use: With compact plug and clamp connector, this battery charger uses micro MCU controller to manage the process of the battery charging.  Three-phase Charging Mode: This battery chargerÂ includes constant current charging phase, constant voltage charging phaseÂ and floating charging phase. Auto-stop: The charger will automatically stop charging when it is getting fully charged. LCD Display: The clear screen with backlight shows charging process directly,which facilitates users to manage the current of the battery. All-round Protection: With online battery detection, short circuit protection, over voltage protection, anti - reverse connecting protection,etc. Fast Charging: The charger provides efficient charging within large applicable voltage range. Specification: Item Name:Â 12V 6A Battery Charger Model: Lead-acid Battery Charger Input: 110V-240V  Output: 12V  Charging Current: 5-6A Dimensions: 152 * 60 * 78mm/6*2.34*3inch Rated Frequency: 47-63HZ Working Temperature: -40ï¼+95â Application: Lead-acid Batteries, Storage Batteries, Gel Batteries Plug Type: US/EU Plug Package Including: 1 X 12V 6A Lead-acid Battery Charger Â  Easy To Use Auto-stop LCD Display All-round Protection Fast Charging ",https://walmart.com/ip/3HT0WZG92BVN,Auto & Tires,/Car Battery Chargers,$22.99,0.0,0 ratings,"['5SDQXGXJXYQP', '12ELFSHWTGDL', '7L8AC5AWMCKK', '44PNOIUM53W7', '6WZPE49Z1BWL', '1GUXDZ38JFFJ', '1JEGX4DS5T3S', '4KO3O3HO0TE8', '416SPLPJ4SCX']"
6UFETTU61DL4,48 Volt Battery Charger Golf Cart Charger 6A Snap Head 3Pin Plug Fit for EZGO Club Car DS,"Specifications: Condition: New Voltage Input: 100V-120V(AC) Voltage Output: 48V DC Current Outpu: 6A DC Input Olug: US Plug Charger Plug: Snap Head 3-Pin Plug Inner Diameter: 35mm / 1.38in External Diameter: 45mm / 1.77in Length: 156mm / 6.14in Recharge Time: 4-6 Hours(depend on your battery capacity)  Manufacturer Part Number: Does not apply  Fit for: EZGO Club Car DS   Package List:  1 x Battery Charger Golf Cart Charger  Note: Please well check pictures and specifications to confirm the compatibility before purchase Please contact us first if finding any problem of the products. We will do our best to provide satisfactory customer service  Brand new  Direct replacement and easy installation  Stable characteristics, high reliability High cost performance High quality and durable construction ",https://walmart.com/ip/6UFETTU61DL4,Auto & Tires,/Car Battery Chargers,$79.99,0.0,0 ratings,"['5SDQXGXJXYQP', '12ELFSHWTGDL', '7L8AC5AWMCKK', '44PNOIUM53W7', '6WZPE49Z1BWL', '1O6QI27E0JCI', '3N2Z8FJS8OT5', '2UVS8HWCUJ7S', '31DDE2X96NJD', '48QEOYL3DE1W', '5IDCWULF4HNL', '12ENQWK0KFIS', '2Q61PBSCY9TC', '3GVQQBHRKLPG', '5KFSV4OQ6GZS']"
7BF4K65A0SJP,Schumacher SJ1331 750 Peak Amps Portable Power Jump Starter With 12V DC/USB Power/Air Compressor & Light,"Schumacher's SJ1331 750A DOE Instant Portable Power Source Jump Starter has an on / off switch that activates the jump start mode. A built-in charger for automatic charging of the internal battery, just connect an extension cord to the plug to recharge (cord not included). The battery status LEDs tell when a battery is charged or needs to be charged. The Sure-Grip Clamps fit both top and side-mount batteries. The cable will stay flexible in the coldest weather. A maintenance-free, sealed lead acid battery allow for storage in any position. Portable power for camping and emergency power Built-in LED light Sealed lead-acid battery Rated for V6 12V Engines Schu Eco Energy - meets the highest industry standards DOE compliant 150 PSI air compressor 2 amp USB port 750 peak amp engine start 6 -12 volt ",https://walmart.com/ip/7BF4K65A0SJP,Auto & Tires,/Schumacher Jump Starters & Battery Chargers,$83.99,1.0,1 ratings,"['1O6QI27E0JCI', '3N2Z8FJS8OT5', '5KFSV4OQ6GZS', '2UVS8HWCUJ7S', '3GVQQBHRKLPG', '12ENQWK0KFIS', '623G3FWLJ8MC', '0Y9HRRJNH6LR', '1VLXMUD2I3Q9', '1O6QI27E0JCI']"
58VYQ2HNOUK9,Antigravity Batteries AG-MSA-11SCX Replacement Jump Starter Clamps for XP-10,BlackBlack,https://walmart.com/ip/58VYQ2HNOUK9,Auto & Tires,/Jump Starters,$21.78,5.0,1 ratings,"['4Q98KFDSFGR8', '70GY646W7Q0W', '6ZEDMXR7P1KW', '2HDCPSPZGDMW', '2W570ZN57PAU', '2E73YYLJTO82', '44H1DEZDZGYP', '112DIAHYVTVB', '40QIB2LHZH1H', '5XJ2R7MZLD0J', '3N2Z8FJS8OT5', '1O6QI27E0JCI', '2UVS8HWCUJ7S', '3GVQQBHRKLPG', '5KFSV4OQ6GZS', '3N2Z8FJS8OT5', '1D4XEVQ3M3QP', '4WBYSSYHR18K', '2XSQKKGP0OY0', '46WA8CU814V9']"
6LIQ6KHOH8E9,JUMPER CABLES,BATTERY JUMPER CABLEWilmar (W1671) 12' 8-Gauge Jumper Cable,https://walmart.com/ip/6LIQ6KHOH8E9,Auto & Tires,/Power Sources,$16.01,0.0,0 ratings,"['3JFVPMK786QG', '4MJ978ENF3MW', '3WYPUY8KPGCM', '3LRQ96HRX6XK', '4KAW1V1TSHKZ', '1O6QI27E0JCI', '3N2Z8FJS8OT5', '2UVS8HWCUJ7S', '3GVQQBHRKLPG', '5KFSV4OQ6GZS', '623G3FWLJ8MC', '12ENQWK0KFIS', '0Y9HRRJNH6LR', '3N2Z8FJS8OT5', '1O6QI27E0JCI']"
3LDQ3J5O8Z1J,12V 22AH Replacement Battery for Die Hard Portable Jump Starter 1150,"12V 22AH Replacement Battery for Die Hard Portable Jump Starter 1150  Rechargeable battery that can be mounted in any position, resists shocks and vibration. Long lasting high performance in high and low temperatures. SLA / AGM spill proof battery has a characteristic of high discharge rate, wide operating temperatures, long service life and deep discharge recover. Dimensions: 7.13 inches x 3.01 inches x 6.57 inches. Terminal: Nut and Bolt. Listing is for the Battery and Screws only. No wire harness or mounting accessories included.  Rechargeable battery that can be mounted in any position, resists shocks and vibration. Long lasting high performance in high and low temperatures. SLA / AGM spill proof battery has a characteristic of high discharge rate, wide operating temperatures, long service life and deep discharge recover. Dimensions: 7.13 inches x 3.01 inches x 6.57 inches. Terminal: Nut and Bolt. Listing is for the Battery and Screws only. No wire harness or mounting accessories included. ML22-12 SLA is a 12V 22AH Sealed Lead Acid (SLA) rechargeable maintenance free battery. Backed by a 30 day refund policy and full 1 year warranty. ",https://walmart.com/ip/3LDQ3J5O8Z1J,Auto & Tires,/Jump Starters,$44.99,5.0,1 ratings,"['4X8WRVUQT2PZ', '6M21OSBXNIND', '1JR2X5801Z9Q', '1WY0UF6DOZ17', '6XNT96QIJ8CJ', '2E73YYLJTO82', '44H1DEZDZGYP', '112DIAHYVTVB', '40QIB2LHZH1H', '5XJ2R7MZLD0J', '3N2Z8FJS8OT5', '1O6QI27E0JCI', '3GVQQBHRKLPG', '5KFSV4OQ6GZS', '2UVS8HWCUJ7S', '3N2Z8FJS8OT5', '3ZQLLFXRIMO1', '62P87DTO2SOZ', '1D4XEVQ3M3QP', '0Y45BD42OW3V']"
